,country,year,annual_cold_intensity_sum,annual_dry_area,annual_freeze_burden,annual_heat_intensity_sum,annual_potential_evap,annual_total_evap,anomaly_cold_days,anomaly_heat_days,caution_area,drought_episodes,evap_deficit,extreme_area,extreme_heat_episodes,extreme_rain_days,heat_episodes,heavy_rain_days,max_heat_intensity,max_monthly_wind_speed,max_rolling_heat_stress,max_runoff,max_temp,max_year_precip,mean_annual_net_solar,mean_annual_net_thermal,mean_annual_rsn,mean_annual_wind_speed,mean_caution_area,mean_cold_area,mean_dry_area,mean_extreme_area,mean_latent_heat,mean_sensible_heat,mean_soil_moisture,mean_temp,min_monthly_soil_moisture,min_temp,no2_mean,ozone_mean,pm25_mean,pressure_variability,runoff_days,total_tropical_nights,winter_mean_snow_density
302,Canada,2004,47.29976609937757,253.3553320407174,246.41340887057683,4.460306263566906,-0.051859733,-0.009224222,39.0,6.0,2.423715462918076,5,0.04263551,2.423715462918076,0,14,0,333,1.314642922183026,1.5615482,2.143384965459802,0.1391031742095947,35.15694580078127,0.1370903700590133,6787927.5,-3721363.0,183.43695,1.2248325,0.006622173395951,0.6732606799742537,0.692227683171359,0.006622173395951,-1956687.4,-934436.94,0.30758542,-6.769700166035768,0.27677077,-52.22894897460935,,39.9,8.1,210.31296,18.0,0,176.87367
303,Canada,2005,26.975534134006324,251.50221158507028,231.61314226854097,18.735262141031114,-0.053591292,-0.009947874,14.0,14.0,4.205586524478909,3,0.04364342,4.205586524478909,0,24,0,332,3.305060402651776,1.8039572,8.494282770455328,0.1100817918777465,37.14736328125002,0.1282951980829239,6945939.5,-3734312.2,180.31012,1.2025547,0.011522154861586,0.6345565541603863,0.6890471550275898,0.011522154861586,-2099789.8,-881579.2,0.30913994,-5.086139017705823,0.29357576,-54.5653137207031,29.3,39.6,8.6,207.56888,17.0,0,177.77327
304,Canada,2006,2.4884543446336096,255.1873788172564,230.55293262239456,21.4990523356226,-0.056606036,-0.010333485,3.0,18.0,4.372400630150262,5,0.04627255,4.372400630150262,0,18,0,342,2.714972512026776,1.6750665,7.598103571236578,0.1642689257860183,36.55727539062502,0.1570886075496673,7194550.0,-3857221.0,179.00853,1.2209365,0.0119791798086308,0.6316518701983412,0.6991435036089216,0.0119791798086308,-2180355.5,-937276.3,0.29906496,-4.140368348093257,0.2728563,-50.534323120117165,27.5,40.0,8.18,326.4779,13.0,0,181.1941
305,Canada,2007,10.977566566514888,253.16711706253028,236.8242183713039,64.11364128103318,-0.05312092,-0.009717065,7.0,31.0,4.554556471158501,7,0.043403853,4.554556471158501,0,17,0,329,6.546210304995526,1.6649694,15.997639704049078,0.1045998930931091,40.38851318359377,0.1234942078590393,6959679.5,-3822957.0,179.56956,1.320435,0.0124782369072835,0.6488334749898738,0.6936085398973433,0.0124782369072835,-2054627.4,-916107.75,0.2962611,-5.808185457428903,0.26658764,-52.77072753906248,26.0,39.7,7.96,176.58908,24.0,0,178.0326
306,Canada,2008,76.34573859643218,253.10109670382937,237.5553320407174,24.93049647172529,-0.05246754,-0.009840762,29.0,16.0,2.9170928259815763,8,0.042626776,2.9170928259815763,0,9,0,332,3.625067726870526,1.7812681,7.716877985299078,0.1177162379026413,37.46737060546877,0.1282521337270736,7032658.5,-3823964.2,177.47124,1.216504,0.0079701989780917,0.6490582842642552,0.6915330511033589,0.0079701989780917,-2079938.5,-937823.5,0.30001333,-5.978431588123255,0.27666947,-58.14835205078123,24.9,39.1,7.69,198.84471,15.0,0,174.52441
307,Canada,2009,19.26515421192974,258.0894510421716,241.7603550654387,21.94384603679447,-0.05090684,-0.009315147,10.0,18.0,2.606525690741633,11,0.041591693,2.606525690741633,0,20,0,322,3.514014260073651,1.8004926,8.999531793892828,0.1707697063684463,37.3563171386719,0.1565511673688888,6907692.0,-3799503.0,179.43408,1.197025,0.0071411662760044,0.6623571371655854,0.7070943864169086,0.0071411662760044,-1974185.4,-938685.8,0.30454722,-5.764623961351474,0.28309995,-52.93590393066404,24.3,39.0,7.37,262.64212,17.0,0,176.46265
308,Canada,2010,7.811140703528174,254.5945043625788,228.80763451284537,4.616837613484307,-0.056811914,-0.010394626,8.0,7.0,2.808864517692675,10,0.04641729,2.808864517692675,0,19,0,340,1.123999611636151,1.4587568,2.049909623662927,0.1381425708532333,34.9663024902344,0.1977481245994568,7140656.0,-3802635.2,178.84782,1.2075807,0.0076955192265552,0.6268702315420421,0.6975191900344624,0.0076955192265552,-2194376.8,-928261.44,0.30162376,-3.5197311899955763,0.2751433,-53.08969726562498,23.9,38.7,7.14,204.46774,16.0,0,181.83473
309,Canada,2011,30.935649408714923,255.76872879301987,234.21062772661173,10.755516180198583,-0.054245036,-0.009884771,15.0,8.0,3.0110094522539934,9,0.044360265,3.0110094522539934,0,25,0,334,2.334113137026776,1.9410516,5.925557184517828,0.1216374635696411,36.17641601562502,0.1350782364606857,7106888.0,-3946126.8,179.8423,1.3495797,0.0082493409650794,0.6416729526756486,0.7007362432685476,0.0082493409650794,-2090356.6,-879239.3,0.2967425,-5.291151691968653,0.27243033,-53.297506713867165,23.6,39.5,7.41,331.50296,33.0,0,180.0594
310,Canada,2012,13.829664873450042,255.09272297624813,230.48630634997576,30.37389143656216,-0.056580376,-0.010215192,8.0,35.0,5.169328647600575,10,0.046365183,5.169328647600575,0,17,0,342,2.822363869448651,1.3913546,3.971913385689703,0.1295874416828155,36.6646667480469,0.1323635578155517,7089975.5,-3806709.2,176.63005,1.1515322,0.0141238487639359,0.6297440064206988,0.6969746529405688,0.0141238487639359,-2156569.5,-931685.44,0.2990724,-4.921266449586781,0.26959106,-53.5919250488281,22.7,39.4,6.92,221.33638,14.0,0,175.78044
311,Canada,2013,26.620770786939147,256.1424987881726,240.4360821619001,5.231712469261083,-0.05346817,-0.009849227,16.0,8.0,4.498376151236059,5,0.043618944,4.498376151236059,0,13,0,334,1.431921974917401,1.853111,2.518605280220953,0.117867387831211,35.27422485351565,0.1268876791000366,7022029.5,-3817581.8,177.84691,1.2573787,0.0123243182225645,0.658728992224384,0.7017602706525277,0.0123243182225645,-2082661.4,-961935.0,0.29929614,-5.828638550550487,0.2706607,-54.31542053222654,21.6,39.4,7.14,273.66537,16.0,0,173.42137
312,Canada,2014,7.530523311151633,258.94815196316046,239.50121182743567,19.473275424542265,-0.052279804,-0.0097861625,12.0,15.0,4.575327193407653,17,0.04249364,4.575327193407653,0,19,0,328,2.718848244448651,1.9495183,7.055287409127203,0.1244881451129913,36.5611511230469,0.15883569419384,7093291.5,-3878868.2,177.68578,1.312635,0.0125351429956374,0.6561677036368103,0.7094469916798917,0.0125351429956374,-2069120.5,-950154.0,0.30193126,-5.8314980288476015,0.2707076,-51.05313720703123,21.1,39.0,7.46,183.80515,20.0,0,176.85132
313,Canada,2015,65.39559907113451,254.6425169655841,233.81426320891904,34.20344863146855,-0.055575877,-0.009918525,26.0,21.0,4.221625060591365,8,0.04565735,4.221625060591365,0,17,0,332,4.310919777651776,1.9810998,11.095540094674078,0.106121227145195,38.15322265625002,0.13474852,7102087.5,-3871734.8,174.60011,1.3396815,0.0115660960564146,0.6405870224901892,0.6976507314125592,0.0115660960564146,-2094965.9,-917723.0,0.3029996,-5.39572435741868,0.28208196,-56.03056945800779,21.7,38.4,7.39,205.60347,18.0,0,173.70073
314,Canada,2016,0.4082506506851615,253.9501211827436,230.5426017935046,3.821488492390557,-0.053165305,-0.010311427,1.0,7.0,2.887021328162864,10,0.042853877,2.887021328162864,0,16,0,339,1.077002541323651,1.7072808,1.200269731084802,0.1595983505249023,34.9193054199219,0.1761706173419952,7025168.0,-3768072.8,176.55229,1.2480453,0.0078880364157455,0.6298978191079361,0.6938527901167857,0.0078880364157455,-2175756.8,-911360.44,0.3066157,-4.546462129690011,0.28008133,-49.75743713378904,22.3,37.8,6.17,228.18327,16.0,0,177.68988
315,Canada,2017,29.6793492781501,254.07183713039265,232.50923412506057,40.01755106022509,-0.056198653,-0.0100729065,16.0,37.0,4.629792777508476,5,0.046125747,4.629792777508476,0,19,0,339,2.921698586245526,1.7346988,6.154408502877203,0.1719454228878021,36.76400146484377,0.1560263782739639,7139092.0,-3872986.0,176.76793,1.2885971,0.0126843637739958,0.6370116003426317,0.6960872250147743,0.0126843637739958,-2126462.2,-961310.56,0.30305603,-5.048197305606462,0.26804098,-53.94866027832029,21.5,37.0,6.91,236.02231,19.0,0,179.17317
316,Canada,2018,41.57610831135322,256.1351490547746,251.3726126999516,48.7260717895667,-0.05398815,-0.009619633,16.0,27.0,6.879465584100818,5,0.04436852,6.879465584100818,0,19,0,332,6.305792824526776,2.0846128,17.921284723580328,0.1208440214395523,40.14809570312502,0.1398613601922989,6896160.0,-3774299.8,182.52667,1.4078159,0.0188478509153447,0.6886920895889083,0.7017401343966427,0.0188478509153447,-2038421.0,-906340.7,0.304252,-5.938051998705117,0.28814384,-54.23135986328123,20.8,37.6,7.14,243.75395,24.0,0,177.66866
317,Canada,2019,15.396034093672732,250.33416747455163,232.5941347552109,5.37518898745526,-0.052475754,-0.00980332,13.0,10.0,2.968159234125056,13,0.042672433,2.968159234125056,0,12,0,322,1.211798683901776,1.7304562,2.283467340767828,0.1003950536251068,35.05410156250002,0.1393337100744247,6978581.5,-3774459.8,177.51732,1.2949328,0.0081319431071919,0.6372442048087968,0.6858470341768538,0.0081319431071919,-2072503.4,-922992.3,0.30847874,-5.21115038213223,0.2874817,-52.44721069335935,20.5,37.4,6.45,221.27858,14.0,0,174.48016
318,Canada,2020,70.20698517953296,249.3958858458556,240.458943286476,30.667172863785453,-0.051311508,-0.009782573,26.0,27.0,5.534070528356756,2,0.041528933,5.534070528356756,0,23,0,335,3.138007179995526,1.7159264,6.825551081002203,0.1157229542732238,36.98031005859377,0.1206047683954238,6855038.5,-3748926.8,181.37158,1.3021835,0.0151204112796632,0.6569916483237049,0.6814095241690042,0.0151204112796632,-2072137.6,-825914.0,0.3068183,-5.402328554221337,0.28775996,-57.32121887207029,18.6,37.2,6.03,243.65149,27.0,0,179.84003
319,Canada,2021,17.81150866378364,251.01512360639845,230.8958434318953,134.0167024500241,-0.056124188,-0.00988288,9.0,47.0,8.063863305865238,8,0.046241306,8.063863305865238,0,27,0,334,9.615057961245526,1.659961,28.51778130561157,0.1515822112560272,43.45736083984377,0.1514656990766525,6943454.5,-3749889.0,179.24463,1.2354789,0.0220927761804527,0.6325913518682063,0.6877126674147903,0.0220927761804527,-2088553.6,-902457.8,0.3036501,-4.526369333426072,0.27133533,-56.26285400390623,,,7.84,259.72296,33.0,0,179.79694
320,Canada,2022,15.458061071211802,252.4436379059622,230.19178380998545,52.11124377578986,-0.0479082,-0.008812602,13.0,33.0,5.430374454677648,3,0.0390956,5.430374454677648,0,16,0,335,3.944525734683026,2.0944808,8.984761286080328,0.1401384025812149,37.78682861328127,0.137908399105072,6392701.5,-3403610.2,177.40138,1.3225813,0.0148777382319935,0.6306624213972204,0.6916264052218142,0.0148777382319935,-1863942.0,-838247.94,0.29742417,-5.268027200244217,0.26650468,-52.32877197265623,,,6.39,229.22821,22.0,0,173.45325
321,Canada,2023,23.62506375461964,257.4481398448861,222.7266117304896,37.0049384774797,-0.02181798,-0.003820873,19.0,22.0,6.808161657779926,5,0.017997107,6.808161657779926,0,18,0,330,4.158270851870526,1.7679096,10.397145319283451,0.1276693344116211,38.00057373046877,0.1673809885978698,2316626.0,-1986416.5,174.58821,1.2548237,0.0186524976925477,0.6102098951520262,0.7053373694380441,0.0186524976925477,-806130.94,44257.28,0.2928027,-3.4502481769877686,0.25123078,-53.20561828613279,,,6.55,292.0579,12.0,0,180.58788
322,Canada,2024,8.575022702939101,250.71615365971888,221.5002544837615,58.24330377877203,-0.05713865,-0.010556507,6.0,30.0,7.845843431895292,3,0.046582144,7.845843431895292,0,17,0,336,5.417120949526776,1.6373724,13.891743707955328,0.150889977812767,39.25942382812502,0.1647824645042419,6999658.0,-3585903.8,175.54596,1.235137,0.0214367306882385,0.6051919521414248,0.6850168132779204,0.0214367306882385,-2224127.8,-979520.94,0.3038694,-3.60644369948189,0.2640313,-51.98847045898435,,,,181.88449,18.0,0,178.59369
323,Canada,2025,10.986220049231292,250.3262178865729,inf,18.58269057482792,-0.058565963,-0.010361022,8.0,21.0,5.474278962675708,5,0.04820494,5.474278962675708,0,11,0,333,2.803595558901776,2.0510936,6.233906793892828,0.1258539,36.64589843750002,0.13503079,7231679.5,-3905214.8,177.68016,1.4335591,0.0149980245552759,inf,0.6858252544837615,0.0149980245552759,-2186654.0,-988322.7,0.3018901,-4.165692783202924,0.2753178,-52.09613647460935,,,,175.025,16.0,0,179.44543
324,Central African Rep.,1990,2.4091477111853568,150.6337003539127,0.0,12.98143251585948,-0.11744254,-0.03611051,7.0,18.0,342.65729453401497,74,0.08133203,342.65729453401497,355,9,345,205,1.6374911953255236,1.2951998,3.001096585976576,0.0543315559625625,42.447174,0.0896975770592689,17282118.0,-5524182.0,99.99998,0.9074237,0.9387871083123698,0.0,0.4126950694627745,0.9387871083123698,-7525430.5,-4234763.5,0.30026886,26.05233598630137,0.15269187,14.973541,6.33,54.5,31.6,130.07646,18.0,17,99.99998
325,Central African Rep.,1991,14.710112971619486,149.96382225717656,0.0,4.870881539231839,-0.112270065,-0.03741183,18.0,13.0,335.49292174596934,76,0.07485823,335.49292174596934,352,13,336,200,1.715617195325528,1.347074,2.2484115859765765,0.0866313427686691,42.5253,0.1219024360179901,17052014.0,-5387003.0,99.99998,0.93090177,0.9191586897149844,0.0,0.4108597870059631,0.9191586897149844,-7796626.0,-3872921.8,0.30650672,25.635042873972605,0.16363852,13.060791,,54.8,31.7,136.63579,12.0,13,99.99998
326,Central African Rep.,1992,55.46182315442434,156.76602438065277,0.0,5.222045757929735,-0.118702546,-0.03522606,43.0,9.0,321.8749508454581,100,0.083476484,321.8749508454581,339,11,315,195,1.4143471953255258,1.8877982,2.7950445859765765,0.1398736834526062,42.22403,0.2351641058921814,16904276.0,-5570200.5,99.99998,1.0706998,0.8794397564083555,0.0,0.42832247098539,0.8794397564083555,-7341110.5,-3992443.0,0.29862162,25.25623724043716,0.14539842,10.557709,,53.8,31.8,128.98708,26.0,10,99.99998
327,Central African Rep.,1993,54.115768168614586,147.1285882815572,0.0,3.2256635626042183,-0.11335369,-0.03688796,34.0,8.0,337.0737318128195,68,0.07646573,337.0737318128195,360,14,339,203,0.9954011953255276,1.5383525,1.8909895859765768,0.0742652714252471,41.805084,0.1120828762650489,17202486.0,-5410258.5,99.99998,0.88362426,0.9234896761995056,0.0,0.4030920226891978,0.9234896761995056,-7687450.5,-4096795.0,0.30509007,25.388546780821915,0.15288934,11.57901,,52.8,31.9,125.4571,19.0,2,99.99998
328,Central African Rep.,1994,19.729666506678,156.88694455367676,0.0,3.165241976627634,-0.1145308,-0.03515798,31.0,5.0,319.2349587101848,88,0.07937282,319.2349587101848,340,17,307,204,1.424357195325527,1.8216132,2.1177975859765823,0.1024715304374694,42.23404,0.1330302506685257,16849174.0,-5503651.5,99.99998,1.0030782,0.8746163252333831,0.0,0.4298272453525391,0.8746163252333831,-7326922.5,-4024970.0,0.2974893,25.409894865753422,0.16366546,14.004547,,51.7,32.0,124.17939,41.0,5,99.99998
329,Central African Rep.,1995,6.7654414223707136,164.33307117577664,0.0,6.189161148580794,-0.11742018,-0.035809357,14.0,11.0,332.2644514353126,96,0.08161083,332.2644514353126,351,24,327,195,1.7058501953255245,1.4558856,2.5428445859765745,0.0977136194705963,42.515533,0.1336708217859268,17116178.0,-5562230.0,99.99998,0.9532318,0.9103135655761988,0.0,0.4502275922624017,0.9103135655761988,-7462670.0,-4082547.8,0.29603586,25.70299694520548,0.1451827,14.468048,5.83,54.4,32.1,105.80443,31.0,6,99.99998
330,Central African Rep.,1996,12.646300182804843,164.6179709005112,0.0,1.985225585976572,-0.11420756,-0.036193542,25.0,3.0,331.94907589461263,93,0.078014016,331.94907589461263,350,21,326,194,1.5034571953255238,1.3284942,1.6721983906510474,0.1359719932079315,42.31314,0.1668942272663116,17102900.0,-5515192.0,99.99998,0.9759884,0.9069646882366466,0.0,0.449775876777353,0.9069646882366466,-7542734.5,-4042129.2,0.29705992,25.633319218579235,0.14269446,14.500153,,53.5,32.2,150.89334,27.0,5,99.99998
331,Central African Rep.,1997,26.75352366861459,161.18069209594967,0.0,1.6365543906510496,-0.11981353,-0.036763497,34.0,2.0,344.299842705466,91,0.083050035,344.299842705466,360,17,347,195,1.0264071953255254,2.3229156,1.6365543906510496,0.1660046577453613,41.83609,0.2528000771999359,17340568.0,-5571702.0,99.99998,0.85500836,0.943287240288948,0.0,0.4415909372491772,0.943287240288948,-7661513.5,-4110251.2,0.3005569,25.647659964383564,0.13484728,12.380768,,52.7,32.2,126.25715,21.0,13,99.99998
332,Central African Rep.,1998,19.89633042237071,184.5497443963822,0.0,18.05572907846369,-0.12724602,-0.034482613,14.0,26.0,339.15100275265434,116,0.09276341,339.15100275265434,355,17,338,185,1.8782141953255265,1.5227879,4.19128258597658,0.1710477173328399,42.687897,0.1496528387069702,17542306.0,-5821515.5,99.99998,1.016969,0.9291808294593268,0.0,0.50561573807228,0.9291808294593268,-7186176.5,-4522006.5,0.27900952,26.37574966027397,0.1373737,12.368652,,49.6,32.3,116.43,31.0,54,99.99998
333,Central African Rep.,1999,11.009025084307297,166.92017302398742,0.0,0.0596101953255256,-0.11284246,-0.03537189,17.0,1.0,321.40267400707825,74,0.07747057,321.40267400707825,339,30,310,195,0.0596101953255256,1.2302393,0.0596101953255256,0.1294398605823516,40.869293,0.1545097231864929,17069098.0,-5462444.5,99.99998,0.86958486,0.8805552712522692,0.0,0.4573155425314724,0.8805552712522692,-7371502.0,-4250460.0,0.2932991,25.52647303287672,0.15719528,14.272858,,48.4,32.4,154.54448,29.0,7,99.99998
334,Central African Rep.,2000,13.596152246243872,181.4872198191113,0.0,0.7403555859765802,-0.12356797,-0.034463905,20.0,3.0,332.452615021628,116,0.089104064,332.452615021628,351,18,323,184,0.3691811953255239,1.5145016,0.5428053906510542,0.1334772706031799,41.178864,0.1602670699357986,17582530.0,-5908982.0,99.99998,0.9513686,0.9083404782011694,0.0,0.495866720817244,0.9083404782011694,-7182278.0,-4486600.5,0.2808752,25.638545166666667,0.13996549,13.650299,5.3,44.5,32.5,129.62001,17.0,3,99.99998
335,Central African Rep.,2001,23.10089573205361,179.11010617381046,0.0,3.4452239532552653,-0.12051669,-0.03500205,29.0,10.0,337.4992135273299,92,0.085514635,337.4992135273299,352,15,339,168,1.090127195325529,1.4752595,1.6612535859765811,0.1511951833963394,41.89981,0.1908980906009674,17606546.0,-5770286.0,99.99998,1.0319448,0.9246553795269312,0.0,0.4907126196542752,0.9246553795269312,-7294427.5,-4527346.5,0.28091094,25.72348477808219,0.13549201,13.506195,,42.6,31.4,124.30178,9.0,8,99.99998
336,Central African Rep.,2002,19.476477020868263,174.76248525363744,0.0,9.71019051585948,-0.12252395,-0.035349164,22.0,18.0,342.5676366496264,95,0.08717479,342.5676366496264,358,14,345,167,2.2412511953255247,1.8877459,3.853880585976576,0.1229318976402282,43.050934,0.1487632393836975,17626506.0,-5737424.0,99.99998,0.9820748,0.9385414702729492,0.0,0.4788013294620203,0.9385414702729492,-7366765.5,-4533727.0,0.28494817,25.92310021643836,0.13869281,12.509918,,41.0,31.7,144.86848,10.0,20,99.99998
337,Central African Rep.,2003,2.4717308238731626,173.2351553283523,0.0,5.633493320533965,-0.11909667,-0.03594189,6.0,17.0,337.8908769170272,87,0.083154775,337.8908769170272,354,22,338,166,1.0298251953255289,1.4428064,1.4276105859765875,0.1138334423303604,41.839508,0.1560879051685333,17440802.0,-5629144.5,99.99998,0.94229406,0.9257284299096634,0.0,0.474616863913294,0.9257284299096634,-7490290.5,-4310700.0,0.2888383,26.054709038356165,0.14320312,14.660065,,42.8,30.3,129.83693,19.0,15,99.99998
338,Central African Rep.,2004,5.763359873121937,184.2339756193472,0.0,14.709255711185008,-0.12593777,-0.034563567,10.0,19.0,339.93216673220604,108,0.0913742,339.93216673220604,357,7,337,154,2.3728431953255296,1.349273,4.232541585976584,0.0744272,43.182526,0.14882904,17768666.0,-5911100.0,99.99998,0.923528,0.9287764118366284,0.0,0.5033715180856481,0.9287764118366284,-7203048.0,-4656349.5,0.27873626,26.18454716120219,0.14220141,13.924469,,43.9,35.0,151.06438,6.0,17,99.99998
339,Central African Rep.,2005,17.03388485893168,185.77211954384583,0.0,38.556699422370016,-0.12596843,-0.03464272,19.0,38.0,337.2835233975619,104,0.09132571,337.2835233975619,349,13,337,153,2.943643195325528,1.7178677,7.50402458597658,0.114636942744255,43.753326,0.1434517949819564,17540872.0,-5817470.5,99.99998,1.0003473,0.9240644476645532,0.0,0.5089647110790296,0.9240644476645532,-7219542.5,-4493810.5,0.2786093,26.37090914520548,0.13686971,13.191315,4.7,49.2,31.4,161.6393,12.0,42,99.99998
340,Central African Rep.,2006,32.01301207011704,175.7569799449469,0.0,4.047724757929736,-0.1199148,-0.035292026,26.0,9.0,339.58572552103817,91,0.08462277,339.58572552103817,356,9,340,158,2.034220195325524,1.6415362,2.072834390651053,0.1075164079666137,42.843903,0.1452370136976242,17450772.0,-5696851.5,99.99998,1.0070541,0.9303718507425704,0.0,0.4815259724519093,0.9303718507425704,-7354858.5,-4417609.5,0.284229,26.01311143835616,0.14613478,11.499542,4.72,53.1,32.8,154.65617,8.0,23,99.99998
341,Central African Rep.,2007,25.27315984474142,183.10243806527723,0.0,12.087185711184992,-0.12789227,-0.034019466,28.0,19.0,332.69563507668107,106,0.0938728,332.69563507668107,349,19,331,181,1.838175195325526,2.140667,5.287229585976576,0.1147155463695526,42.647858,0.1510514914989471,17518762.0,-5917603.5,99.99998,1.0634488,0.911494890621044,0.0,0.5016505152473348,0.911494890621044,-7089656.5,-4503628.0,0.28076372,25.94640822739726,0.13489918,12.2031555,4.97,54.2,34.5,126.24588,15.0,27,99.99998
342,Central African Rep.,2008,7.158579647746322,192.0513173417224,0.0,2.3883447813021093,-0.12480813,-0.035061363,12.0,4.0,337.48879276445143,104,0.08974677,337.48879276445143,355,13,338,160,0.9497471953255284,1.5196702,2.382933585976581,0.0687973797321319,41.75943,0.189978614449501,17655914.0,-5888803.5,99.99998,0.94239515,0.922100526678829,0.0,0.5247303752506076,0.922100526678829,-7306788.5,-4449042.0,0.278308,25.87369068306011,0.13469452,14.45816,4.88,50.1,36.6,123.59656,13.0,4,99.99998
343,Central African Rep.,2009,1.5537229365609695,181.15434526150216,0.0,3.916260171953169,-0.11993276,-0.035323106,5.0,6.0,348.084152575698,83,0.08460966,348.084152575698,359,14,351,156,1.2385671953255295,1.3171719,1.8357743906510533,0.0582774132490158,42.04825,0.0870341360569,17704120.0,-5733117.5,99.99998,0.8648625,0.9536552125361588,0.0,0.496313274689047,0.9536552125361588,-7361335.5,-4609372.5,0.28125706,26.255010920547942,0.14650743,15.102203,4.75,47.4,38.1,138.84355,12.0,17,99.99998
344,Central African Rep.,2010,3.618010711185356,180.14451435312623,0.0,26.32297403171896,-0.11938557,-0.035114862,7.0,36.0,340.39186000786475,96,0.08427071,340.39186000786475,351,23,341,182,2.8550201953255296,1.3291192,6.370481585976577,0.1219266355037689,43.664703,0.1557441353797912,17281038.0,-5563603.5,99.99998,0.89370555,0.9325804383777117,0.0,0.4935466146660992,0.9325804383777117,-7317937.5,-4407017.5,0.28699464,26.32445796438356,0.14317462,14.462799,4.78,47.1,35.9,126.79384,27.0,61,99.99998
345,Central African Rep.,2011,37.30539883055117,192.48820290994888,0.0,5.48835656260421,-0.1285266,-0.034338,37.0,8.0,343.5918206842312,107,0.0941886,343.5918206842312,360,12,344,160,1.1990151953255292,1.7077305,2.527220585976579,0.0703348666429519,42.008698,0.1286399811506271,17931732.0,-6066291.5,99.99998,1.0580466,0.9413474539294006,0.0,0.527364939479312,0.9413474539294006,-7156039.5,-4709056.5,0.27102458,26.01691989315069,0.13970765,13.097382,5.54,47.3,39.2,140.88396,14.0,13,99.99998
346,Central African Rep.,2012,5.700399035058515,187.0540699960676,0.0,7.666332734557386,-0.1248208,-0.03314439,13.0,14.0,335.7158867479355,96,0.091676414,335.7158867479355,352,17,330,158,1.3423251953255289,1.6675673,2.5325925859765803,0.1075436919927597,42.152008,0.1411678493022918,17604574.0,-5896873.5,99.99998,1.0074385,0.9172565211692226,0.0,0.5110766939783269,0.9172565211692226,-6907290.5,-4797461.0,0.2749924,26.02898759836065,0.13480136,14.21817,4.95,46.1,36.5,154.4269,13.0,16,99.99998
347,Central African Rep.,2013,9.30541587312194,185.22768383798663,0.0,9.30781032053396,-0.12299449,-0.034559913,10.0,17.0,339.7188360204483,76,0.08843458,339.7188360204483,359,13,335,166,1.5369071953255258,1.3885083,2.718379585976578,0.0597653239965438,42.34659,0.1160027831792831,17502246.0,-5701185.5,99.99998,0.95162755,0.930736537042324,0.0,0.5074731064054429,0.930736537042324,-7202286.0,-4592703.5,0.27685764,26.24653273424657,0.1444691,13.541412,4.45,46.8,38.2,123.139084,15.0,22,99.99998
348,Central African Rep.,2014,0.4502069365609689,186.5863153755407,0.0,5.346390148580795,-0.12431647,-0.034391418,5.0,11.0,341.45635076681083,89,0.08992505,341.45635076681083,357,23,342,166,1.3474521953255234,1.3799555,1.3474521953255234,0.1016311198472976,42.157135,0.1863068491220474,17492686.0,-5810717.5,99.99998,0.9369025,0.93549685141592,0.0,0.5111953845905225,0.93549685141592,-7167171.5,-4510281.0,0.27801117,26.26480080821917,0.13798536,15.484528,4.31,46.0,33.7,135.15561,9.0,15,99.99998
349,Central African Rep.,2015,38.55328623205362,198.5316555249705,0.0,9.090598883138178,-0.13233298,-0.03347348,29.0,25.0,349.4388517499017,105,0.098859504,349.4388517499017,360,22,356,151,1.5173741953255302,2.0280752,1.6831853906510543,0.0866436511278152,42.327057,0.1486466377973556,17944632.0,-6069146.5,99.99998,1.0363332,0.9573667171230184,0.0,0.5439223439040287,0.9573667171230184,-6975874.0,-4896524.0,0.26647934,26.53275734520548,0.13614899,11.493805,4.27,49.0,37.4,135.36661,21.0,28,99.99998
350,Central African Rep.,2016,12.370952647746323,188.7603224537947,0.0,43.27732137562528,-0.13141124,-0.03423763,12.0,48.0,348.9528116397955,101,0.09717361,348.9528116397955,360,21,350,174,2.861612195325528,1.9023054,5.279904585976588,0.1303068995475769,43.671295,0.1871062219142913,17797758.0,-5918004.0,99.99998,1.0490555,0.953422982622392,0.0,0.5157385859393299,0.953422982622392,-7135122.0,-4731395.5,0.27635193,26.77239380054645,0.13254124,13.333405,4.3,51.8,36.2,129.56801,21.0,49,99.99998
351,Central African Rep.,2017,0.1751493873121941,190.83523397561933,0.0,17.932155883138165,-0.12773603,-0.033831894,1.0,25.0,345.51278018088874,103,0.09390414,345.51278018088874,357,18,348,177,2.312540195325525,1.4906406,3.2141913906510524,0.0759418159723281,43.122223,0.1495883017778396,17708838.0,-5952726.5,99.99998,0.93643856,0.9466103566599692,0.0,0.5228362574674502,0.9466103566599692,-7050566.5,-4710079.5,0.27529603,26.71803557808219,0.14027086,15.484283,4.29,56.3,35.1,139.98178,11.0,31,99.99998
352,Central African Rep.,2018,7.115115260434132,196.37318128195045,0.0,10.028226297161588,-0.12937936,-0.033329606,11.0,22.0,342.6926858041683,92,0.096049756,342.6926858041683,351,17,342,150,1.193643195325528,1.9208765,1.7354695859765812,0.0949524790048599,42.003326,0.1348305791616439,17728906.0,-5936113.5,99.99998,1.0207268,0.9388840706963516,0.0,0.5380087158409601,0.9388840706963516,-6945890.5,-4840772.5,0.26856473,26.490153920547947,0.13458957,13.89444,4.47,52.6,35.1,150.95477,13.0,22,99.99998
