,country,year,cause,Deaths,DALYs,Incidence,income_level,income_level_mode,gdp,health_exp
479,Bosnia and Herz.,2013,Environmental heat and cold exposure,0.2307531443244461,22.267547009246144,124.41365950111,UM,UM,5034.56634817068,9.43616295
480,Bosnia and Herz.,2014,Cardiovascular diseases,331.66482966843614,6126.095609282687,675.34972872715,UM,UM,5206.06573475132,9.4710331
481,Bosnia and Herz.,2014,Chronic respiratory diseases,21.7394051174166,796.3552118104069,713.0641692996901,UM,UM,5206.06573475132,9.4710331
482,Bosnia and Herz.,2014,Environmental heat and cold exposure,0.2271988237299787,21.874021178270507,122.43556990313,UM,UM,5206.06573475132,9.4710331
483,Bosnia and Herz.,2015,Cardiovascular diseases,332.09940168036746,6137.053040963051,662.8643980832,UM,UM,4662.25869219448,9.24086571
484,Bosnia and Herz.,2015,Chronic respiratory diseases,21.44571126125194,790.3042902368047,711.52763893866,UM,UM,4662.25869219448,9.24086571
485,Bosnia and Herz.,2015,Environmental heat and cold exposure,0.2287125628182452,21.80163663964485,121.6132379764,UM,UM,4662.25869219448,9.24086571
486,Bosnia and Herz.,2016,Cardiovascular diseases,323.6028872690159,5986.7612981546345,653.2390443706801,UM,UM,4928.5665903114,9.13943481
487,Bosnia and Herz.,2016,Chronic respiratory diseases,20.761538509332063,777.2726752227205,711.62928469129,UM,UM,4928.5665903114,9.13943481
488,Bosnia and Herz.,2016,Environmental heat and cold exposure,0.2272291875597092,21.736276302720302,121.99248398715,UM,UM,4928.5665903114,9.13943481
489,Bosnia and Herz.,2017,Cardiovascular diseases,321.0129344459824,5954.458647378806,644.16255041889,UM,UM,5345.01978766473,8.81797314
490,Bosnia and Herz.,2017,Chronic respiratory diseases,20.296820844062243,767.257290340843,712.41884733675,UM,UM,5345.01978766473,8.81797314
491,Bosnia and Herz.,2017,Environmental heat and cold exposure,0.2225532323546382,21.58101814003532,123.01222023227,UM,UM,5345.01978766473,8.81797314
492,Bosnia and Herz.,2018,Cardiovascular diseases,319.2316987407867,5936.909075216105,636.23281769901,UM,UM,6047.84707207392,8.76100445
493,Bosnia and Herz.,2018,Chronic respiratory diseases,19.84847082325607,759.0718758177203,713.4693781347199,UM,UM,6047.84707207392,8.76100445
494,Bosnia and Herz.,2018,Environmental heat and cold exposure,0.2195233744244566,21.555982761675505,124.48661544666,UM,UM,6047.84707207392,8.76100445
495,Bosnia and Herz.,2019,Cardiovascular diseases,315.47413262781293,5877.968397318005,629.89881021728,UM,UM,6122.37541352353,8.92544365
496,Bosnia and Herz.,2019,Chronic respiratory diseases,19.87980318536689,759.8488443020813,714.48732804603,UM,UM,6122.37541352353,8.92544365
497,Bosnia and Herz.,2019,Environmental heat and cold exposure,0.2221014585742276,21.70905281449372,126.23108071239,UM,UM,6122.37541352353,8.92544365
498,Bosnia and Herz.,2020,Cardiovascular diseases,310.52573636787577,5776.644542161922,625.5177964419199,UM,UM,6130.31187968266,9.70311832
499,Bosnia and Herz.,2020,Chronic respiratory diseases,18.33796643456226,730.2176491425353,714.95516067635,UM,UM,6130.31187968266,9.70311832
500,Bosnia and Herz.,2020,Environmental heat and cold exposure,0.2156951764205528,21.609155754267647,128.05644533592002,UM,UM,6130.31187968266,9.70311832
501,Bosnia and Herz.,2021,Cardiovascular diseases,302.0773141383295,5628.449614432969,623.0757641843201,UM,UM,7295.34378682258,9.55514336
502,Bosnia and Herz.,2021,Chronic respiratory diseases,17.45063849598105,715.0678829515996,714.65931568142,UM,UM,7295.34378682258,9.55514336
503,Bosnia and Herz.,2021,Environmental heat and cold exposure,0.2107174533668444,21.78015058044073,131.51041780248002,UM,UM,7295.34378682258,9.55514336
504,Bosnia and Herz.,2022,Cardiovascular diseases,298.0175512142944,5562.769288437768,621.37907019571,UM,UM,7655.59421024383,8.71644783
505,Bosnia and Herz.,2022,Chronic respiratory diseases,17.96717436090647,725.2495305506507,713.68966004499,UM,UM,7655.59421024383,8.71644783
506,Bosnia and Herz.,2022,Environmental heat and cold exposure,0.2129445871751533,22.14205415110034,134.54346357225998,UM,UM,7655.59421024383,8.71644783
507,Bosnia and Herz.,2023,Cardiovascular diseases,295.347372576024,5474.557584140816,622.57786610139,UM,UM,8663.02326458629,8.9216938
508,Bosnia and Herz.,2023,Chronic respiratory diseases,18.270565112335408,729.2269558234333,713.2561023979,UM,UM,8663.02326458629,8.9216938
509,Bosnia and Herz.,2023,Environmental heat and cold exposure,0.2112834200467174,22.06173371800276,135.16108713602,UM,UM,8663.02326458629,8.9216938
510,Botswana,1990,Cardiovascular diseases,211.2596845021286,4718.05270757642,661.17739883597,LM,UM,2903.15381562611,
511,Botswana,1990,Chronic respiratory diseases,80.64754282986709,2070.50107920906,1138.94805196668,LM,UM,2903.15381562611,
512,Botswana,1990,Environmental heat and cold exposure,1.5104492126902282,74.26371665757279,50.75389107251,LM,UM,2903.15381562611,
513,Botswana,1991,Cardiovascular diseases,206.60221757911893,4560.302297255988,662.93063838185,UM,UM,2938.59442659608,
514,Botswana,1991,Chronic respiratory diseases,78.85508554399776,2017.058396459567,1136.27423225673,UM,UM,2938.59442659608,
515,Botswana,1991,Environmental heat and cold exposure,1.4150802091441366,69.35068448242404,50.24132037237,UM,UM,2938.59442659608,
516,Botswana,1992,Cardiovascular diseases,204.75677728516973,4461.635612774729,664.26516855836,UM,UM,3004.61263362306,
517,Botswana,1992,Chronic respiratory diseases,77.72257003735467,1975.906530265324,1133.82094058268,UM,UM,3004.61263362306,
518,Botswana,1992,Environmental heat and cold exposure,1.3346075342021422,65.01652922578589,49.74686310768,UM,UM,3004.61263362306,
519,Botswana,1993,Cardiovascular diseases,202.507755747414,4370.871027681828,665.21215212051,LM,UM,2929.43119022452,
520,Botswana,1993,Chronic respiratory diseases,76.5454427755486,1936.849885536992,1131.62327845582,LM,UM,2929.43119022452,
521,Botswana,1993,Environmental heat and cold exposure,1.2631855006107189,61.210990454499424,49.27966765842,LM,UM,2929.43119022452,
522,Botswana,1994,Cardiovascular diseases,206.03120970434583,4410.436219186125,665.78676454313,LM,UM,2917.25514197806,
523,Botswana,1994,Chronic respiratory diseases,76.50305350962869,1925.471083250923,1129.6844042354298,LM,UM,2917.25514197806,
524,Botswana,1994,Environmental heat and cold exposure,1.2220969908842974,58.78856351313296,48.85177079144,LM,UM,2917.25514197806,
525,Botswana,1995,Cardiovascular diseases,211.0405982013307,4501.839574033629,666.02002350961,LM,UM,3156.18194514079,
526,Botswana,1995,Chronic respiratory diseases,76.97295210184754,1930.622452021212,1128.04008894137,LM,UM,3156.18194514079,
527,Botswana,1995,Environmental heat and cold exposure,1.1998307160258768,57.295170325438335,48.47645797638,LM,UM,3156.18194514079,
528,Botswana,1996,Cardiovascular diseases,215.849551604998,4614.379084282138,665.47768000393,LM,UM,3156.26865681161,
529,Botswana,1996,Chronic respiratory diseases,77.43020598615465,1942.0373950774367,1127.01219169563,LM,UM,3156.26865681161,
530,Botswana,1996,Environmental heat and cold exposure,1.1919141844400136,56.58556362681453,48.11760595857,LM,UM,3156.26865681161,
531,Botswana,1997,Cardiovascular diseases,222.9428206711907,4788.845677527492,663.91988536537,UM,UM,3194.18106145858,
532,Botswana,1997,Chronic respiratory diseases,78.38763508772665,1968.044735566927,1126.62477050868,UM,UM,3194.18106145858,
533,Botswana,1997,Environmental heat and cold exposure,1.2032908431789862,56.79179246359191,47.74929348976,UM,UM,3194.18106145858,
534,Botswana,1998,Cardiovascular diseases,231.6165404740976,5017.421247253483,661.65856518797,UM,UM,2981.19639702109,
535,Botswana,1998,Chronic respiratory diseases,79.38729029383312,2000.292923357476,1126.39464102024,UM,UM,2981.19639702109,
536,Botswana,1998,Environmental heat and cold exposure,1.22835647331417,57.78536100935291,47.390573010450005,UM,UM,2981.19639702109,
537,Botswana,1999,Cardiovascular diseases,238.37416359343143,5212.744673665524,658.99017227033,UM,UM,3339.99596033431,
538,Botswana,1999,Chronic respiratory diseases,79.19146966333143,2010.9905563664904,1125.8165857067202,UM,UM,3339.99596033431,
539,Botswana,1999,Environmental heat and cold exposure,1.2322723756440943,57.90192369521701,47.06281932412,UM,UM,3339.99596033431,
540,Botswana,2000,Cardiovascular diseases,244.16770232727453,5402.611667144925,656.22775090629,UM,UM,3450.81180622992,6.10838556
541,Botswana,2000,Chronic respiratory diseases,78.6964801477066,2017.6596877635368,1124.41718221027,UM,UM,3450.81180622992,6.10838556
542,Botswana,2000,Environmental heat and cold exposure,1.2253450527972567,57.67295569793304,46.78891281712,UM,UM,3450.81180622992,6.10838556
543,Botswana,2001,Cardiovascular diseases,244.37819552083863,5479.144573180542,652.7566058621501,UM,UM,3206.07123689853,6.3660779
544,Botswana,2001,Chronic respiratory diseases,77.56030562104476,2010.8619881666505,1120.69682414159,UM,UM,3206.07123689853,6.3660779
545,Botswana,2001,Environmental heat and cold exposure,1.2009818666727416,56.82498959279119,46.52282929547,UM,UM,3206.07123689853,6.3660779
546,Botswana,2002,Cardiovascular diseases,234.6778013075645,5256.190240766957,648.10181427907,UM,UM,3117.25087183011,6.66529799
547,Botswana,2002,Chronic respiratory diseases,75.29942902693004,1965.3425571335065,1114.57579445731,UM,UM,3117.25087183011,6.66529799
548,Botswana,2002,Environmental heat and cold exposure,1.128418753225864,53.61808272171115,46.21619427151,UM,UM,3117.25087183011,6.66529799
549,Botswana,2003,Cardiovascular diseases,217.82453487129487,4794.302127283646,642.77418888379,UM,UM,4230.12326909926,6.40933847
550,Botswana,2003,Chronic respiratory diseases,71.63505909751582,1876.3057859056728,1107.71744062846,UM,UM,4230.12326909926,6.40933847
551,Botswana,2003,Environmental heat and cold exposure,1.0105140659260905,48.311979165743104,45.87677821219,UM,UM,4230.12326909926,6.40933847
552,Botswana,2004,Cardiovascular diseases,200.49692120550208,4343.7362878017575,637.26343166472,UM,UM,4956.69287735214,6.09125996
553,Botswana,2004,Chronic respiratory diseases,67.56461342037343,1781.9228160340303,1101.77787750814,UM,UM,4956.69287735214,6.09125996
554,Botswana,2004,Environmental heat and cold exposure,0.9051679013731384,43.79623412089384,45.508667743,UM,UM,4956.69287735214,6.09125996
555,Botswana,2005,Cardiovascular diseases,190.41996670607367,4105.95570299324,632.05908350022,UM,UM,5391.07076619634,5.26532936
556,Botswana,2005,Chronic respiratory diseases,64.49396744756366,1719.2691836088095,1098.4357300962602,UM,UM,5391.07076619634,5.26532936
557,Botswana,2005,Environmental heat and cold exposure,0.8458624017001941,41.488566467829685,45.11711942458,UM,UM,5391.07076619634,5.26532936
558,Botswana,2006,Cardiovascular diseases,205.40329764049864,4388.6997232614185,627.23714906025,UM,UM,5291.58379144849,4.87599421
559,Botswana,2006,Chronic respiratory diseases,64.51714556987615,1725.0945204092006,1102.4190302550098,UM,UM,5291.58379144849,4.87599421
560,Botswana,2006,Environmental heat and cold exposure,0.8295066585412807,41.00108669463783,44.68490308773,UM,UM,5291.58379144849,4.87599421
561,Botswana,2007,Cardiovascular diseases,177.51818623566422,3849.514727360154,622.34892209606,UM,UM,5529.12574632532,5.52080727
562,Botswana,2007,Chronic respiratory diseases,60.750663272647,1645.137382726317,1114.10281359171,UM,UM,5529.12574632532,5.52080727
563,Botswana,2007,Environmental heat and cold exposure,0.7751273615784121,38.96239920559549,44.20085800018,UM,UM,5529.12574632532,5.52080727
564,Botswana,2008,Cardiovascular diseases,171.39878117282117,3740.95436146708,617.10068686528,UM,UM,5503.07395314313,5.89747286
565,Botswana,2008,Chronic respiratory diseases,60.169109791733135,1634.3177997731484,1128.62878684752,UM,UM,5503.07395314313,5.89747286
566,Botswana,2008,Environmental heat and cold exposure,0.7528867940441751,38.09811053659986,43.68007843645,UM,UM,5503.07395314313,5.89747286
567,Botswana,2009,Cardiovascular diseases,167.77839967436003,3681.462319695406,611.1811632755599,UM,UM,5082.93388332404,6.62081194
568,Botswana,2009,Chronic respiratory diseases,59.44991451651094,1621.7874539630277,1141.11302345374,UM,UM,5082.93388332404,6.62081194
569,Botswana,2009,Environmental heat and cold exposure,0.7330309251289837,37.32389820550781,43.14043587476,UM,UM,5082.93388332404,6.62081194
570,Botswana,2010,Cardiovascular diseases,163.28722933404407,3595.3628653825094,604.28506215742,UM,UM,6215.73216077919,6.26718187
571,Botswana,2010,Chronic respiratory diseases,58.56872368117498,1603.0124260801608,1146.68455563753,UM,UM,6215.73216077919,6.26718187
572,Botswana,2010,Environmental heat and cold exposure,0.7111689530362273,36.42131321010036,42.59854513295,UM,UM,6215.73216077919,6.26718187
573,Botswana,2011,Cardiovascular diseases,160.70356521428226,3547.8356819821483,594.19576575984,UM,UM,7287.38295334919,5.86915016
574,Botswana,2011,Chronic respiratory diseases,57.85217565735847,1584.0101536094835,1146.36699423315,UM,UM,7287.38295334919,5.86915016
575,Botswana,2011,Environmental heat and cold exposure,0.6927715603462893,35.580871230644824,41.84802017402,UM,UM,7287.38295334919,5.86915016
576,Botswana,2012,Cardiovascular diseases,159.21323110184878,3518.1142345335,580.5659799847999,UM,UM,6595.53845015424,6.35010576
577,Botswana,2012,Chronic respiratory diseases,56.70085140012196,1553.8586605726152,1144.99830395488,UM,UM,6595.53845015424,6.35010576
578,Botswana,2012,Environmental heat and cold exposure,0.6679713962624202,34.421948998578884,40.82544213762,UM,UM,6595.53845015424,6.35010576
579,Botswana,2013,Cardiovascular diseases,156.02230965934422,3454.9992249882857,565.88258304599,UM,UM,6666.91219583487,6.49913645
580,Botswana,2013,Chronic respiratory diseases,55.98994500885961,1533.0773684840028,1143.37030301299,UM,UM,6666.91219583487,6.49913645
581,Botswana,2013,Environmental heat and cold exposure,0.6484816631140667,33.38342637450287,39.7624092973,UM,UM,6666.91219583487,6.49913645
582,Botswana,2014,Cardiovascular diseases,153.69638390348615,3413.54528340716,552.62424452166,UM,UM,7122.36423421503,5.8804059
583,Botswana,2014,Chronic respiratory diseases,55.053227589041335,1510.5383039890548,1142.25143871162,UM,UM,7122.36423421503,5.8804059
584,Botswana,2014,Environmental heat and cold exposure,0.6241604169674394,32.264914492916304,38.88962945962,UM,UM,7122.36423421503,5.8804059
585,Botswana,2015,Cardiovascular diseases,155.1656878530307,3440.513865161298,543.27386302151,UM,UM,6141.20394726616,6.10287762
586,Botswana,2015,Chronic respiratory diseases,54.56882497190222,1500.009388795136,1142.41767357093,UM,UM,6141.20394726616,6.10287762
587,Botswana,2015,Environmental heat and cold exposure,0.6122970532369563,31.759947934030578,38.43791620943,UM,UM,6141.20394726616,6.10287762
588,Botswana,2016,Cardiovascular diseases,155.85669839648335,3448.7356558645315,536.79241720225,UM,UM,6749.05994339013,5.76837635
589,Botswana,2016,Chronic respiratory diseases,53.08266947500137,1471.296929901251,1144.30335701195,UM,UM,6749.05994339013,5.76837635
590,Botswana,2016,Environmental heat and cold exposure,0.5962675248150973,31.145363409463645,38.34217072426,UM,UM,6749.05994339013,5.76837635
591,Botswana,2017,Cardiovascular diseases,151.85010767930294,3370.1556046570595,530.67720612202,UM,UM,7104.96401088027,6.62986994
592,Botswana,2017,Chronic respiratory diseases,51.70064055359687,1442.8639835284632,1147.43323031239,UM,UM,7104.96401088027,6.62986994
593,Botswana,2017,Environmental heat and cold exposure,0.5788599896530497,30.49267606091017,38.35693032335,UM,UM,7104.96401088027,6.62986994
594,Botswana,2018,Cardiovascular diseases,149.83166038462744,3342.8517640301857,525.15383774572,UM,UM,7407.95940141786,6.04010344
595,Botswana,2018,Chronic respiratory diseases,51.4500755743505,1436.4026873164073,1151.1740059375,UM,UM,7407.95940141786,6.04010344
596,Botswana,2018,Environmental heat and cold exposure,0.5689783513303331,30.03808140081441,38.44241617328,UM,UM,7407.95940141786,6.04010344
597,Botswana,2019,Cardiovascular diseases,147.9609020643331,3318.650697760541,520.44727605247,UM,UM,7172.08956480028,6.12193203
598,Botswana,2019,Chronic respiratory diseases,51.17399287681763,1430.3740560626516,1154.88678470889,UM,UM,7172.08956480028,6.12193203
599,Botswana,2019,Environmental heat and cold exposure,0.5595016800576669,29.605702612790903,38.55754042251,UM,UM,7172.08956480028,6.12193203
600,Botswana,2020,Cardiovascular diseases,147.6460492966516,3297.2791374486583,516.78418496445,UM,UM,6323.2974967659,6.1213398
601,Botswana,2020,Chronic respiratory diseases,46.76420108320627,1345.6492510622052,1157.9419341207,UM,UM,6323.2974967659,6.1213398
602,Botswana,2020,Environmental heat and cold exposure,0.5488800141525738,29.430859575039086,38.66095368274,UM,UM,6323.2974967659,6.1213398
603,Botswana,2021,Cardiovascular diseases,174.70008247716208,3670.078529401698,513.8799610208799,UM,UM,7807.88794570471,6.30315065
604,Botswana,2021,Chronic respiratory diseases,44.690919971106894,1283.3394633366115,1157.12167959349,UM,UM,7807.88794570471,6.30315065
605,Botswana,2021,Environmental heat and cold exposure,0.5287209857270441,29.07798952438536,38.86340515141,UM,UM,7807.88794570471,6.30315065
606,Botswana,2022,Cardiovascular diseases,155.5724851065752,3436.4064447897217,512.23989123976,UM,UM,8328.7090572666,5.73650789
607,Botswana,2022,Chronic respiratory diseases,46.19081596339913,1332.2578048180078,1155.84612559868,UM,UM,8328.7090572666,5.73650789
608,Botswana,2022,Environmental heat and cold exposure,0.5215698816899608,28.25761337447905,39.059072833440005,UM,UM,8328.7090572666,5.73650789
609,Botswana,2023,Cardiovascular diseases,156.70296829982408,3475.469239110537,510.92708512261,UM,UM,7826.35376483298,6.25574684
610,Botswana,2023,Chronic respiratory diseases,46.44119005186099,1331.8734872663665,1158.76758195394,UM,UM,7826.35376483298,6.25574684
611,Botswana,2023,Environmental heat and cold exposure,0.5032154721074398,27.349460846306872,39.11772257972,UM,UM,7826.35376483298,6.25574684
612,Brazil,1990,Cardiovascular diseases,325.16186718272405,7302.924911551836,743.62119687658,UM,UM,2619.80141064047,
613,Brazil,1990,Chronic respiratory diseases,47.97368592563144,1330.360187737033,1940.9577368319297,UM,UM,2619.80141064047,
614,Brazil,1990,Environmental heat and cold exposure,0.0614544773484099,6.038491645768711,26.94256632999,UM,UM,2619.80141064047,
615,Brazil,1991,Cardiovascular diseases,307.08680284331194,6935.415486263007,737.96899648098,UM,UM,2258.10454027063,
616,Brazil,1991,Chronic respiratory diseases,46.70549216070123,1307.0680691390075,1927.09082510822,UM,UM,2258.10454027063,
617,Brazil,1991,Environmental heat and cold exposure,0.0579230195478645,5.836599834844111,26.37135540088,UM,UM,2258.10454027063,
618,Brazil,1992,Cardiovascular diseases,302.72870417613984,6870.053353144491,731.79106642705,UM,UM,2127.29083011489,
619,Brazil,1992,Chronic respiratory diseases,47.84599384601216,1332.6055095674892,1920.7966298849,UM,UM,2127.29083011489,
620,Brazil,1992,Environmental heat and cold exposure,0.0527793064075441,5.565233780434993,25.819642631520004,UM,UM,2127.29083011489,
621,Brazil,1993,Cardiovascular diseases,305.10055774823013,6931.80784656868,725.09226878111,UM,UM,2348.90635436384,
622,Brazil,1993,Chronic respiratory diseases,50.78358850938937,1392.7631912265304,1919.06728421044,UM,UM,2348.90635436384,
623,Brazil,1993,Environmental heat and cold exposure,0.0542879637129172,5.51330445107947,25.29154258213,UM,UM,2348.90635436384,
624,Brazil,1994,Cardiovascular diseases,294.8882773796724,6730.747299076161,718.07028056944,UM,UM,3298.71491891786,
625,Brazil,1994,Chronic respiratory diseases,50.72167930158016,1399.3029533437937,1918.90851984088,UM,UM,3298.71491891786,
626,Brazil,1994,Environmental heat and cold exposure,0.0538764811792792,5.447856442443567,24.79163456342,UM,UM,3298.71491891786,
627,Brazil,1995,Cardiovascular diseases,283.5909948007337,6499.093346082675,711.27057991114,UM,UM,4756.75013552302,
628,Brazil,1995,Chronic respiratory diseases,51.94358716589881,1426.147346240614,1917.4252149797,UM,UM,4756.75013552302,
629,Brazil,1995,Environmental heat and cold exposure,0.0511673005676216,5.284803568250723,24.32436966089,UM,UM,4756.75013552302,
630,Brazil,1996,Cardiovascular diseases,277.78752059339735,6372.559094264466,702.84597794564,UM,UM,5179.13052009976,
631,Brazil,1996,Chronic respiratory diseases,54.85210964328878,1485.8079106609484,1931.20554374722,UM,UM,5179.13052009976,
632,Brazil,1996,Environmental heat and cold exposure,0.0544361035045757,5.3184051631241465,23.82826358227,UM,UM,5179.13052009976,
633,Brazil,1997,Cardiovascular diseases,268.13667716387766,6162.688615494057,691.69223472643,UM,UM,5299.39794248133,
634,Brazil,1997,Chronic respiratory diseases,54.2845252857142,1476.703938346189,1968.51755812084,UM,UM,5299.39794248133,
635,Brazil,1997,Environmental heat and cold exposure,0.0487707873218848,4.9973486335072765,23.29348719292,UM,UM,5299.39794248133,
636,Brazil,1998,Cardiovascular diseases,263.62477002945,6074.013636562919,679.9952683169499,UM,UM,5105.89246192003,
637,Brazil,1998,Chronic respiratory diseases,55.14928389769313,1494.035518951249,2013.96624630523,UM,UM,5105.89246192003,
638,Brazil,1998,Environmental heat and cold exposure,0.0519911993267311,5.009690642110093,22.80001556978,UM,UM,5105.89246192003,
639,Brazil,1999,Cardiovascular diseases,257.04766654833645,5937.684120687899,668.70689918274,UM,UM,3493.57192043228,
640,Brazil,1999,Chronic respiratory diseases,53.49381913930094,1459.9001326066448,2052.06588172118,UM,UM,3493.57192043228,
641,Brazil,1999,Environmental heat and cold exposure,0.0619498301168864,5.300230036559487,22.428380067600003,UM,UM,3493.57192043228,
642,Brazil,2000,Cardiovascular diseases,248.38961546900688,5749.085247042559,659.55999044805,UM,UM,3766.54786339835,8.33457184
643,Brazil,2000,Chronic respiratory diseases,50.60829852813227,1401.177032178546,2067.41108845837,UM,UM,3766.54786339835,8.33457184
644,Brazil,2000,Environmental heat and cold exposure,0.0767859015803468,5.795186227332363,22.25878464797,UM,UM,3766.54786339835,8.33457184
645,Brazil,2001,Cardiovascular diseases,242.11647480234035,5592.632800763999,651.69383036875,UM,UM,3176.28975052524,8.54963303
646,Brazil,2001,Chronic respiratory diseases,49.13379849075447,1365.3627818217403,2053.74490142769,UM,UM,3176.28975052524,8.54963303
647,Brazil,2001,Environmental heat and cold exposure,0.0556730309928436,5.015788271129179,22.23944738878,UM,UM,3176.28975052524,8.54963303
648,Brazil,2002,Cardiovascular diseases,236.7496783322936,5437.816942255636,643.97194476144,LM,UM,2855.94017137049,8.69686985
649,Brazil,2002,Chronic respiratory diseases,48.341844565250426,1336.9450014814718,2022.9874572705,LM,UM,2855.94017137049,8.69686985
650,Brazil,2002,Environmental heat and cold exposure,0.0531137089419624,4.907357518593415,22.25493051565,LM,UM,2855.94017137049,8.69686985
651,Brazil,2003,Cardiovascular diseases,233.2593085912356,5350.652507542976,636.2966019645701,LM,UM,3090.6068907839,8.18899441
652,Brazil,2003,Chronic respiratory diseases,47.80891822384522,1313.9299292873309,1986.7520962722097,LM,UM,3090.6068907839,8.18899441
653,Brazil,2003,Environmental heat and cold exposure,0.0484776582177483,4.721849268201741,22.28930986698,LM,UM,3090.6068907839,8.18899441
654,Brazil,2004,Cardiovascular diseases,229.2528300621981,5256.490795537136,629.08796424389,LM,UM,3663.82262497811,8.12491989
655,Brazil,2004,Chronic respiratory diseases,46.72727149651589,1283.3453681400558,1956.65971240593,LM,UM,3663.82262497811,8.12491989
656,Brazil,2004,Environmental heat and cold exposure,0.0457321294738073,4.6185578444632505,22.3267896588,LM,UM,3663.82262497811,8.12491989
657,Brazil,2005,Cardiovascular diseases,217.9500197272827,4999.67638932699,622.44195844082,LM,UM,4827.78165890291,8.03539562
658,Brazil,2005,Chronic respiratory diseases,43.33028449608072,1216.7848406144133,1944.3278076906,LM,UM,4827.78165890291,8.03539562
659,Brazil,2005,Environmental heat and cold exposure,0.0425190753263817,4.506186722587817,22.3514056813,LM,UM,4827.78165890291,8.03539562
660,Brazil,2006,Cardiovascular diseases,214.0976142848644,4906.427753652072,615.57969188097,UM,UM,5934.14561857454,8.24952507
661,Brazil,2006,Chronic respiratory diseases,41.41172040419015,1182.154697410328,1945.78352140008,UM,UM,5934.14561857454,8.24952507
662,Brazil,2006,Environmental heat and cold exposure,0.0351455295854139,4.241705227751638,22.38221574801,UM,UM,5934.14561857454,8.24952507
663,Brazil,2007,Cardiovascular diseases,209.4657140112174,4807.188747536146,607.65614970614,UM,UM,7409.69003822861,8.20182991
664,Brazil,2007,Chronic respiratory diseases,39.63010076463801,1147.9045683029303,1948.71169901776,UM,UM,7409.69003822861,8.20182991
665,Brazil,2007,Environmental heat and cold exposure,0.0350500099934177,4.222283387926739,22.434815477860003,UM,UM,7409.69003822861,8.20182991
666,Brazil,2008,Cardiovascular diseases,205.35653022147287,4725.520717386088,599.1448678834,UM,UM,8908.33338467948,8.01128483
667,Brazil,2008,Chronic respiratory diseases,37.955183857281305,1117.4532480789644,1952.11426503531,UM,UM,8908.33338467948,8.01128483
668,Brazil,2008,Environmental heat and cold exposure,0.0366791416823496,4.268580967675559,22.48831253566,UM,UM,8908.33338467948,8.01128483
669,Brazil,2009,Cardiovascular diseases,200.24964197555985,4606.710187464707,590.63473535228,UM,UM,8678.6584730653,8.39480495
670,Brazil,2009,Chronic respiratory diseases,37.141937970856986,1101.1130131973769,1955.04191798192,UM,UM,8678.6584730653,8.39480495
671,Brazil,2009,Environmental heat and cold exposure,0.0368228231816189,4.255712786418835,22.52176461526,UM,UM,8678.6584730653,8.39480495
672,Brazil,2010,Cardiovascular diseases,196.72567680336093,4525.563492576687,582.51542245344,UM,UM,11403.2840038694,7.94516611
673,Brazil,2010,Chronic respiratory diseases,36.987192890713,1093.2173543721249,1956.5854912475904,UM,UM,11403.2840038694,7.94516611
674,Brazil,2010,Environmental heat and cold exposure,0.0457203673462455,4.544719418766593,22.51406059002,UM,UM,11403.2840038694,7.94516611
675,Brazil,2011,Cardiovascular diseases,192.7859781750622,4437.279507051352,573.4684760351299,UM,UM,13396.6263158041,7.78819132
676,Brazil,2011,Chronic respiratory diseases,36.82972480005728,1086.5465055653706,1966.27535468939,UM,UM,13396.6263158041,7.78819132
677,Brazil,2011,Environmental heat and cold exposure,0.0344723988226777,4.098631534383473,22.05916551581,UM,UM,13396.6263158041,7.78819132
678,Brazil,2012,Cardiovascular diseases,185.45065139773817,4278.667155663722,562.99274681745,UM,UM,12521.7238454434,7.73637724
679,Brazil,2012,Chronic respiratory diseases,35.185068768171135,1057.4699200758332,1988.97910609152,UM,UM,12521.7238454434,7.73637724
680,Brazil,2012,Environmental heat and cold exposure,0.0345743721252529,3.963595346696121,21.02564330247,UM,UM,12521.7238454434,7.73637724
681,Brazil,2013,Cardiovascular diseases,180.5820296504103,4173.505377209129,552.53499511808,UM,UM,12458.8903396625,7.9766016
682,Brazil,2013,Chronic respiratory diseases,34.59253235811677,1047.7863483186752,2016.85538738697,UM,UM,12458.8903396625,7.9766016
683,Brazil,2013,Environmental heat and cold exposure,0.0340534033793824,3.763945832221446,19.80420508548,UM,UM,12458.8903396625,7.9766016
684,Brazil,2014,Cardiovascular diseases,175.22410859870234,4057.9232281864456,543.61828142048,UM,UM,12274.9941630213,8.39644146
685,Brazil,2014,Chronic respiratory diseases,33.46482985983818,1026.25853912066,2042.04013277143,UM,UM,12274.9941630213,8.39644146
686,Brazil,2014,Environmental heat and cold exposure,0.0266784407777667,3.3467600651163,18.78528520714,UM,UM,12274.9941630213,8.39644146
687,Brazil,2015,Cardiovascular diseases,173.231832054297,4013.254072083656,537.72016903759,UM,UM,8936.1955889444,8.90929985
688,Brazil,2015,Chronic respiratory diseases,33.5235252975496,1026.4135266403875,2056.54147538676,UM,UM,8936.1955889444,8.90929985
689,Brazil,2015,Environmental heat and cold exposure,0.0291627289545464,3.354437749867844,18.35949942478,UM,UM,8936.1955889444,8.90929985
690,Brazil,2016,Cardiovascular diseases,171.78661652938635,3988.6014480722506,534.38843582832,UM,UM,8836.28546025694,9.16901684
691,Brazil,2016,Chronic respiratory diseases,33.39240499378074,1028.3097507205323,2068.41206008769,UM,UM,8836.28546025694,9.16901684
