country,year,n_extreme_vars,max_z_score,extreme_high_vars,extreme_low_vars,extreme_high_count,extreme_low_count
Philippines,2002,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Philippines,2003,5,2.135098368934626,"anomaly_cold_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,5,0
Philippines,2004,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Philippines,2005,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Philippines,2006,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Philippines,2007,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Philippines,2008,5,1.85885056231992,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, ozone_mean, mean_annual_rsn",,5,0
Philippines,2009,7,2.6413466134525643,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, extreme_rain_days, runoff_days, mean_annual_rsn",min_temp,6,1
Philippines,2010,6,1.6863225161165738,"heat_episodes, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, ozone_mean, mean_annual_rsn",,6,0
Philippines,2011,8,2.1661837306092457,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, extreme_rain_days, runoff_days, mean_annual_rsn, mean_sensible_heat",,8,0
Philippines,2012,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Philippines,2013,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Philippines,2014,6,1.8947814443211024,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_year_precip, max_runoff, mean_annual_rsn",,6,0
Philippines,2015,6,2.36010294733286,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, drought_episodes, no2_mean, mean_annual_rsn",,6,0
Philippines,2016,11,2.158025979584306,"mean_temp, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, pressure_variability, mean_annual_rsn",,11,0
Philippines,2017,5,1.5146036867752555,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, mean_annual_rsn",,5,0
Philippines,2018,7,2.025485371505674,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_wind_speed, mean_annual_rsn","annual_total_evap, mean_latent_heat",5,2
Philippines,2019,5,2.36010294733286,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, drought_episodes, mean_annual_rsn",,5,0
Philippines,2020,6,2.1773346229621757,"anomaly_heat_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_monthly_wind_speed, mean_annual_rsn",,6,0
Philippines,2021,5,1.561180821100042,"max_temp, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,5,0
Philippines,2022,9,1.8389497800072097,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_total_evap, annual_potential_evap, mean_annual_rsn, mean_annual_net_thermal, mean_latent_heat",mean_annual_net_solar,8,1
Philippines,2023,9,4.484567504571301,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_total_evap, annual_potential_evap, mean_annual_rsn, mean_annual_net_thermal, mean_latent_heat",mean_annual_net_solar,8,1
Sierra Leone,1990,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sierra Leone,1991,6,1.5798837460063382,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_monthly_wind_speed, mean_annual_rsn",min_temp,5,1
Sierra Leone,1992,5,1.7741205972759277,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",mean_temp,4,1
Sierra Leone,1993,8,2.158497219579075,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, mean_annual_rsn","mean_temp, annual_total_evap, mean_latent_heat",5,3
Sierra Leone,1994,7,2.7098646906605834,"anomaly_cold_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_monthly_wind_speed, mean_annual_wind_speed, mean_annual_rsn",,7,0
Sierra Leone,1995,6,0.7526169597498124,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn, mean_annual_net_solar",mean_annual_net_thermal,5,1
Sierra Leone,1996,5,1.4955201797605076,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, pressure_variability, mean_annual_rsn",,5,0
Sierra Leone,1997,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sierra Leone,1998,9,3.054210299261076,"mean_temp, max_temp, anomaly_heat_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, evap_deficit, mean_annual_rsn",mean_sensible_heat,8,1
Sierra Leone,1999,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sierra Leone,2000,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sierra Leone,2001,5,1.3686204011983514,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",min_monthly_soil_moisture,4,1
Sierra Leone,2002,5,1.46940362015403,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, runoff_days, mean_annual_rsn",,5,0
Sierra Leone,2003,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sierra Leone,2004,7,2.454538104727087,"extreme_heat_episodes, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, pm2.5_mean, pressure_variability, mean_annual_rsn",,7,0
Sierra Leone,2005,9,1.6444425615939022,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_potential_evap, mean_annual_rsn, mean_annual_net_thermal, mean_sensible_heat","annual_total_evap, mean_latent_heat",7,2
Sierra Leone,2006,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sierra Leone,2007,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sierra Leone,2008,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sierra Leone,2009,11,1.9939148994793743,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, mean_dry_area, evap_deficit, mean_annual_rsn, mean_annual_net_solar","mean_soil_moisture, mean_annual_net_thermal, mean_sensible_heat",8,3
Sierra Leone,2010,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sierra Leone,2011,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sierra Leone,2012,5,1.825548517320038,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, extreme_rain_days, mean_annual_rsn",,5,0
Sierra Leone,2013,6,1.8448903313252099,"anomaly_cold_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, ozone_mean, mean_annual_rsn",,6,0
Sierra Leone,2014,6,1.6983358349783473,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, runoff_days, ozone_mean, mean_annual_rsn",,6,0
Sierra Leone,2015,5,2.454538104727087,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, pm2.5_mean, mean_annual_rsn",,5,0
Sierra Leone,2016,9,2.1730839879766606,"max_temp, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, drought_episodes, runoff_days, mean_annual_rsn","min_temp, min_monthly_soil_moisture",7,2
Sierra Leone,2017,11,3.1442858657096067,"heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_year_precip, max_runoff, mean_annual_rsn",,11,0
Sierra Leone,2018,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sierra Leone,2019,8,2.158497219579075,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, max_year_precip, runoff_days, max_runoff, mean_annual_rsn",,8,0
Sierra Leone,2020,8,2.310348191991186,"anomaly_heat_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, ozone_mean, no2_mean, mean_annual_wind_speed, mean_annual_rsn",,8,0
Sierra Leone,2021,5,1.825548517320038,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, extreme_rain_days, mean_annual_rsn",,5,0
Sierra Leone,2022,10,2.077676527592322,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, mean_dry_area, annual_total_evap, mean_annual_rsn, mean_latent_heat","mean_soil_moisture, mean_annual_net_solar",8,2
Sierra Leone,2023,18,5.367871310604876,"mean_temp, heat_episodes, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, drought_episodes, annual_total_evap, annual_potential_evap, mean_annual_rsn, mean_annual_net_thermal, mean_latent_heat, mean_sensible_heat",mean_annual_net_solar,17,1
South Africa,1992,8,2.1578345048924774,"annual_dry_area, mean_dry_area, evap_deficit, max_monthly_wind_speed, mean_annual_net_solar","mean_soil_moisture, mean_annual_net_thermal, mean_sensible_heat",5,3
South Africa,1993,1,1.8412298619422989,max_temp,,1,0
South Africa,1994,2,2.2958278560039176,mean_annual_rsn,min_temp,1,1
South Africa,1995,1,3.512467713406893,winter_mean_snow_density,,1,0
South Africa,1996,4,2.404698182602485,"annual_freeze_burden, mean_cold_area","mean_temp, min_temp",2,2
South Africa,1997,1,1.7085652277013206,max_runoff,,1,0
South Africa,2000,6,2.1573255661853104,"heavy_rain_days, extreme_rain_days, runoff_days","mean_temp, annual_total_evap, mean_latent_heat",3,3
South Africa,2001,4,3.9828704795457757,"winter_mean_snow_density, heavy_rain_days","annual_total_evap, mean_latent_heat",2,2
South Africa,2003,1,1.9716901108040223,heat_episodes,,1,0
South Africa,2005,1,1.9045088408566773,,mean_annual_rsn,0,1
South Africa,2006,4,2.0950739089481316,"heavy_rain_days, extreme_rain_days, runoff_days, ozone_mean",,4,0
South Africa,2007,2,2.0328533634385053,"anomaly_cold_days, no2_mean",,2,0
South Africa,2008,1,1.985369509355151,mean_annual_wind_speed,,1,0
South Africa,2009,1,3.2306273770975498,max_year_precip,,1,0
South Africa,2010,3,2.4876567179794296,"pm2.5_mean, pressure_variability",min_monthly_soil_moisture,2,1
South Africa,2011,3,2.434696470164721,"anomaly_cold_days, annual_freeze_burden, mean_cold_area",,3,0
South Africa,2012,1,1.823157956959954,mean_annual_rsn,,1,0
South Africa,2013,1,1.58862042174259,ozone_mean,,1,0
South Africa,2015,6,1.896878171781644,"mean_temp, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area",,6,0
South Africa,2016,2,2.1270579158570433,"anomaly_heat_days, mean_annual_wind_speed",,2,0
South Africa,2017,1,1.5798890438583968,drought_episodes,,1,0
South Africa,2018,2,1.894517822162061,"anomaly_heat_days, pressure_variability",,2,0
South Africa,2019,21,2.548996240864321,"mean_temp, max_temp, heat_episodes, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, annual_dry_area, drought_episodes, mean_dry_area, evap_deficit, pm2.5_mean, annual_total_evap, mean_annual_net_solar, mean_latent_heat","mean_soil_moisture, min_monthly_soil_moisture, mean_annual_rsn, mean_annual_net_thermal, mean_sensible_heat",16,5
South Africa,2022,6,2.435221155770674,"max_year_precip, max_runoff, annual_potential_evap, mean_annual_net_thermal, mean_sensible_heat",mean_annual_net_solar,5,1
South Africa,2023,7,5.059729640570768,"max_monthly_wind_speed, annual_total_evap, annual_potential_evap, mean_annual_net_thermal, mean_latent_heat, mean_sensible_heat",mean_annual_net_solar,6,1
Sri Lanka,1990,6,1.4542179648762965,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, pm2.5_mean, max_monthly_wind_speed, mean_annual_rsn",,6,0
Sri Lanka,1991,5,1.08464482588132,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, pm2.5_mean, mean_annual_rsn",,5,0
Sri Lanka,1992,18,3.664957468745854,"max_temp, anomaly_cold_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, drought_episodes, mean_dry_area, evap_deficit, max_monthly_wind_speed, pressure_variability, annual_total_evap, mean_annual_rsn, mean_latent_heat","mean_soil_moisture, min_monthly_soil_moisture, mean_annual_net_thermal, mean_sensible_heat",14,4
Sri Lanka,1993,6,1.748805933516403,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, evap_deficit, mean_annual_rsn",mean_sensible_heat,5,1
Sri Lanka,1994,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sri Lanka,1995,5,2.3134222667472315,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, pressure_variability, mean_annual_rsn",,5,0
Sri Lanka,1996,6,2.102849473268708,"anomaly_cold_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, drought_episodes, mean_annual_rsn",,6,0
Sri Lanka,1997,10,1.7303724063910055,"heat_episodes, extreme_heat_episodes, mean_caution_area, mean_extreme_area, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn, mean_annual_net_solar",mean_annual_net_thermal,9,1
Sri Lanka,1998,8,3.2070990053955617,"mean_temp, max_temp, anomaly_heat_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",min_monthly_soil_moisture,7,1
Sri Lanka,1999,6,2.2713022263235536,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_wind_speed, mean_annual_rsn",mean_temp,5,1
Sri Lanka,2000,5,1.08464482588132,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, pm2.5_mean, mean_annual_rsn",,5,0
Sri Lanka,2001,5,2.713563746300091,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",min_temp,4,1
Sri Lanka,2002,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sri Lanka,2003,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sri Lanka,2004,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sri Lanka,2005,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sri Lanka,2006,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sri Lanka,2007,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sri Lanka,2008,5,1.4867716767876198,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",mean_temp,4,1
Sri Lanka,2009,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sri Lanka,2010,5,1.456866007637248,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, mean_annual_rsn",,5,0
Sri Lanka,2011,6,1.6391227477553436,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, extreme_rain_days, runoff_days, mean_annual_rsn",,6,0
Sri Lanka,2012,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sri Lanka,2013,5,1.8981807586815849,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_wind_speed, mean_annual_rsn",,5,0
Sri Lanka,2014,6,2.9932185589874925,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_year_precip, max_runoff, mean_annual_rsn",,6,0
Sri Lanka,2015,8,1.5937535000957466,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, mean_annual_rsn","min_temp, annual_total_evap, mean_latent_heat",5,3
Sri Lanka,2016,16,3.408762239340182,"mean_temp, heat_episodes, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_year_precip, annual_dry_area, mean_dry_area, mean_annual_rsn, mean_annual_net_solar",mean_soil_moisture,15,1
Sri Lanka,2017,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sri Lanka,2018,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Sri Lanka,2019,6,2.119883037584046,"anomaly_heat_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, ozone_mean, mean_annual_rsn",,6,0
Sri Lanka,2020,8,2.3249616847938914,"extreme_area, caution_area, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, ozone_mean, no2_mean, mean_annual_rsn",,8,0
Sri Lanka,2021,6,1.2850534404937304,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn","annual_total_evap, mean_latent_heat",4,2
Sri Lanka,2022,8,1.869932663003324,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_potential_evap, mean_annual_rsn, mean_annual_net_thermal, mean_sensible_heat",mean_annual_net_solar,7,1
Sri Lanka,2023,14,4.971266307506426,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, extreme_rain_days, runoff_days, max_runoff, annual_total_evap, annual_potential_evap, mean_annual_rsn, mean_annual_net_thermal, mean_latent_heat, mean_sensible_heat",mean_annual_net_solar,13,1
Sweden,1990,1,1.42843339796312,pm2.5_mean,,1,0
Sweden,1991,1,1.38563955222275,pm2.5_mean,,1,0
Sweden,1992,1,2.381731831284431,max_monthly_wind_speed,,1,0
Sweden,1993,4,3.1102373747944605,"winter_mean_snow_density, max_monthly_wind_speed, pressure_variability, mean_annual_rsn",,4,0
Sweden,1994,14,2.995766553681701,"max_temp, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, drought_episodes, evap_deficit, annual_total_evap, mean_annual_rsn, mean_latent_heat","mean_soil_moisture, min_monthly_soil_moisture, mean_annual_net_thermal",11,3
Sweden,1995,2,1.5591464509100417,"annual_freeze_burden, mean_cold_area",,2,0
Sweden,1996,6,2.280128014440101,"annual_dry_area, mean_dry_area, runoff_days, ozone_mean","mean_temp, mean_annual_rsn",4,2
Sweden,1997,2,2.2973562582311393,anomaly_heat_days,mean_annual_net_thermal,1,1
Sweden,1998,6,1.6927885907030724,"heavy_rain_days, runoff_days, annual_potential_evap, mean_annual_net_thermal","min_temp, mean_annual_net_solar",4,2
Sweden,1999,2,3.264804864619008,anomaly_cold_days,min_temp,1,1
Sweden,2000,1,1.9168406059191059,mean_annual_wind_speed,,1,0
Sweden,2001,1,1.7963538344174117,anomaly_cold_days,,1,0
Sweden,2002,4,2.419161762434261,"max_year_precip, pressure_variability, mean_annual_net_solar",mean_sensible_heat,3,1
Sweden,2003,1,1.3646597726141403,ozone_mean,,1,0
Sweden,2004,1,1.3512851909650243,,mean_annual_rsn,0,1
Sweden,2005,2,2.255721361005629,"runoff_days, no2_mean",,2,0
Sweden,2006,1,2.2153078204371703,anomaly_heat_days,,1,0
Sweden,2008,1,1.4396232017498733,winter_mean_snow_density,,1,0
Sweden,2010,3,2.865788145176643,"annual_freeze_burden, mean_cold_area",mean_temp,2,1
Sweden,2011,2,3.106494981837345,"extreme_rain_days, mean_sensible_heat",,2,0
Sweden,2012,2,2.4889022502098785,"max_year_precip, max_runoff",,2,0
Sweden,2014,3,1.4726709764635755,mean_temp,"annual_total_evap, mean_latent_heat",1,2
Sweden,2015,1,1.7753039800675787,mean_sensible_heat,,1,0
Sweden,2017,1,1.3949176860810086,heavy_rain_days,,1,0
Sweden,2018,14,3.9407374645751116,"heat_episodes, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, annual_dry_area, drought_episodes, mean_dry_area, evap_deficit, mean_annual_net_solar","mean_soil_moisture, min_monthly_soil_moisture, mean_sensible_heat",11,3
Sweden,2019,2,3.9407374645751116,"heat_episodes, extreme_heat_episodes",,2,0
Sweden,2020,4,2.4141781648017404,"mean_temp, mean_annual_wind_speed","annual_total_evap, mean_latent_heat",2,2
Sweden,2021,3,1.8608037501945087,"heavy_rain_days, extreme_rain_days, max_runoff",,3,0
Sweden,2022,1,1.807928619302818,max_temp,,1,0
Sweden,2023,5,4.9699338770497095,"annual_total_evap, annual_potential_evap, mean_annual_net_thermal, mean_latent_heat",mean_annual_net_solar,4,1
Switzerland,1990,3,2.766812316979902,"heat_episodes, pm2.5_mean, no2_mean",,3,0
Switzerland,1991,4,1.721158153028646,"heat_episodes, annual_freeze_burden, mean_cold_area, pm2.5_mean",,4,0
Switzerland,1992,1,0.0,heat_episodes,,1,0
Switzerland,1993,4,3.95123253877182,"heat_episodes, max_year_precip, max_runoff, max_monthly_wind_speed",,4,0
Switzerland,1994,2,1.7575495456977293,"anomaly_heat_days, heat_episodes",,2,0
Switzerland,1995,4,1.9381744321695864,"heat_episodes, annual_total_evap, mean_latent_heat",min_temp,3,1
Switzerland,1996,5,1.7095030061809255,"heat_episodes, annual_freeze_burden, mean_cold_area","mean_temp, mean_sensible_heat",3,2
Switzerland,1997,2,1.8934059684413365,"heat_episodes, winter_mean_snow_density",,2,0
Switzerland,1998,2,1.796962922936569,"heat_episodes, mean_annual_wind_speed",,2,0
Switzerland,1999,7,2.4501901196926013,"heat_episodes, heavy_rain_days, extreme_rain_days, runoff_days, annual_potential_evap, mean_sensible_heat",mean_annual_net_solar,6,1
Switzerland,2000,4,2.3731170450471315,"heat_episodes, winter_mean_snow_density, heavy_rain_days, max_runoff",,4,0
Switzerland,2001,2,2.0544924460816594,"heat_episodes, runoff_days",,2,0
Switzerland,2002,1,0.0,heat_episodes,,1,0
Switzerland,2003,17,3.9044962961308833,"anomaly_heat_days, heat_episodes, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, anomaly_cold_days, annual_dry_area, drought_episodes, mean_dry_area, evap_deficit, ozone_mean, mean_annual_net_solar","mean_soil_moisture, min_monthly_soil_moisture, mean_annual_net_thermal",14,3
Switzerland,2004,2,2.4586887461288827,"heat_episodes, ozone_mean",,2,0
Switzerland,2005,3,2.9561107961018465,"heat_episodes, anomaly_cold_days",min_temp,2,1
Switzerland,2006,1,0.0,heat_episodes,,1,0
Switzerland,2007,1,0.0,heat_episodes,,1,0
Switzerland,2008,2,1.610830280200929,"heat_episodes, extreme_rain_days",,2,0
Switzerland,2009,2,1.375614110986749,"heat_episodes, mean_annual_rsn",,2,0
Switzerland,2010,3,1.8390254195221476,"heat_episodes, mean_annual_net_thermal",mean_temp,2,1
Switzerland,2011,6,2.4143239358457067,"heat_episodes, annual_dry_area, drought_episodes, mean_dry_area, mean_annual_net_solar",mean_annual_net_thermal,5,1
Switzerland,2012,1,0.0,heat_episodes,,1,0
Switzerland,2013,3,1.6623825366510805,"heat_episodes, pressure_variability, mean_annual_rsn",,3,0
Switzerland,2014,2,1.1296838061273509,heat_episodes,mean_sensible_heat,1,1
Switzerland,2015,8,2.446756537645458,"max_temp, heat_episodes, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area",min_monthly_soil_moisture,7,1
Switzerland,2016,1,0.0,heat_episodes,,1,0
Switzerland,2017,4,1.9290232671830785,heat_episodes,"annual_total_evap, mean_annual_rsn, mean_latent_heat",1,3
Switzerland,2018,3,2.3023559496548907,"heat_episodes, pressure_variability",mean_soil_moisture,2,1
Switzerland,2019,1,0.0,heat_episodes,,1,0
Switzerland,2020,5,2.0970615873067127,"heat_episodes, max_year_precip, max_monthly_wind_speed","annual_total_evap, mean_latent_heat",3,2
Switzerland,2021,1,0.0,heat_episodes,,1,0
Switzerland,2022,4,2.103381187531154,"mean_temp, heat_episodes, drought_episodes, evap_deficit",,4,0
Switzerland,2023,12,5.077846979738474,"mean_temp, max_temp, heat_episodes, extreme_heat_episodes, mean_annual_wind_speed, annual_total_evap, annual_potential_evap, mean_annual_net_thermal, mean_latent_heat, mean_sensible_heat","mean_annual_rsn, mean_annual_net_solar",10,2
Thailand,1990,5,1.6030854979237128,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, pm2.5_mean, mean_annual_rsn",,5,0
Thailand,1991,7,1.6848642834601175,"extreme_heat_episodes, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, drought_episodes, pm2.5_mean, mean_annual_rsn",,7,0
Thailand,1992,10,4.160274698719559,"anomaly_heat_days, anomaly_cold_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, drought_episodes, mean_annual_wind_speed, pressure_variability, mean_annual_rsn",mean_annual_net_thermal,9,1
Thailand,1993,6,1.9448031121725164,"anomaly_cold_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn, mean_annual_net_solar",,6,0
Thailand,1994,7,2.0125349377613913,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, runoff_days, max_monthly_wind_speed, pressure_variability, mean_annual_rsn",,7,0
Thailand,1995,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Thailand,1996,5,1.7524690503270655,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_runoff, mean_annual_rsn",,5,0
Thailand,1997,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Thailand,1998,13,2.141076390936416,"mean_temp, heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, evap_deficit, mean_annual_rsn, mean_annual_net_solar",mean_sensible_heat,12,1
Thailand,1999,9,2.9742041865918822,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, max_monthly_wind_speed, mean_annual_rsn, mean_sensible_heat","mean_temp, min_temp",7,2
Thailand,2000,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Thailand,2001,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Thailand,2002,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Thailand,2003,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Thailand,2004,9,1.6630697537964332,"extreme_heat_episodes, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, mean_dry_area, mean_annual_rsn","mean_soil_moisture, mean_annual_net_thermal",7,2
Thailand,2005,7,2.844274498844796,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_year_precip, max_runoff, mean_annual_rsn",min_monthly_soil_moisture,6,1
Thailand,2006,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Thailand,2007,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Thailand,2008,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Thailand,2009,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Thailand,2010,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
