country,year,cause,income_level_mode,Deaths,DALYs,Incidence,Deaths_ltmean,DALYs_ltmean,Incidence_ltmean,Deaths_dev_abs,DALYs_dev_abs,Incidence_dev_abs,Deaths_dev_pct,DALYs_dev_pct,Incidence_dev_pct,is_extreme_year,n_extreme_vars,max_z_score,extreme_high_vars,extreme_low_vars
Cuba,1996,Cardiovascular diseases,LM,277.0408361418574,5826.785734952058,627.07851800973,226.12477866987763,4806.704187683261,562.0524991053962,50.9160574719798,1020.0815472687973,65.0260189043338,22.51679704076694,21.22205793072648,11.5693852456548,True,7,2.11958286527102,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_monthly_wind_speed, mean_annual_rsn","mean_temp, min_temp"
Cuba,1996,Chronic respiratory diseases,LM,20.459661823915425,987.6038343273696,2255.5319087964604,23.161355846378363,1018.2381910014896,2226.2741257535176,-2.701694022462938,-30.63435667412,29.25778304294272,-11.66466264057417,-3.0085648863739376,1.3142039744561986,True,7,2.11958286527102,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_monthly_wind_speed, mean_annual_rsn","mean_temp, min_temp"
Cuba,1996,Environmental heat and cold exposure,LM,0.0465479818699892,4.172545669663162,23.79579261556,0.06904660607099622,4.205935562789105,23.167394522459414,-0.02249862420100702,-0.03338989312594354,0.6283980931005857,-32.58469240019288,-0.7938755272751138,2.712424534797778,True,7,2.11958286527102,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_monthly_wind_speed, mean_annual_rsn","mean_temp, min_temp"
Cuba,1997,Cardiovascular diseases,LM,264.03545759910224,5610.589886751643,620.0462050751601,226.12477866987763,4806.704187683261,562.0524991053962,37.910678929224616,803.8856990683817,57.99370596976382,16.765380226008265,16.724259860389683,10.318200890854651,True,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",
Cuba,1997,Chronic respiratory diseases,LM,22.123842553452818,1021.2989459433614,2257.5082014531,23.161355846378363,1018.2381910014896,2226.2741257535176,-1.0375132929255457,3.060754941871892,31.234075699582263,-4.479501544758559,0.3005932176695791,1.40297528225598,True,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",
Cuba,1997,Environmental heat and cold exposure,LM,0.0431292568545004,4.032558850634054,23.49639902235,0.06904660607099622,4.205935562789105,23.167394522459414,-0.02591734921649582,-0.17337671215505157,0.329004499890587,-37.536021958626996,-4.122191354735813,1.4201186912565273,True,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",
Cuba,1998,Cardiovascular diseases,LM,257.0146169887942,5495.583067913316,612.27673578872,226.12477866987763,4806.704187683261,562.0524991053962,30.88983831891659,688.8788802300551,50.22423668332374,13.660527829200465,14.331626273055123,8.935862177156812,True,7,3.9476612529907293,"max_temp, anomaly_heat_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, ozone_mean, mean_annual_rsn",
Cuba,1998,Chronic respiratory diseases,LM,22.99179576963112,1041.6485436147975,2258.74739365107,23.161355846378363,1018.2381910014896,2226.2741257535176,-0.16956007674724205,23.410352613307964,32.47326789755243,-0.7320818257440459,2.2991037676835395,1.4586374392040038,True,7,3.9476612529907293,"max_temp, anomaly_heat_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, ozone_mean, mean_annual_rsn",
Cuba,1998,Environmental heat and cold exposure,LM,0.0462563594713,4.029848639373838,23.21793451756,0.06904660607099622,4.205935562789105,23.167394522459414,-0.022790246599696216,-0.17608692341526755,0.0505399951005856,-33.00704827730774,-4.18662912891842,0.21815139830070265,True,7,3.9476612529907293,"max_temp, anomaly_heat_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, ozone_mean, mean_annual_rsn",
Cuba,1999,Cardiovascular diseases,LM,249.575124508431,5350.426171585939,604.23428860586,226.12477866987763,4806.704187683261,562.0524991053962,23.450345838553375,543.7219839026784,42.181789500463765,10.37053346231853,11.311742155798065,7.504955420997749,True,5,1.9641523414872062,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, ozone_mean, mean_annual_rsn",
Cuba,1999,Chronic respiratory diseases,LM,23.317911074169547,1046.5721321437552,2259.77421406248,23.161355846378363,1018.2381910014896,2226.2741257535176,0.15655522779118414,28.333941142265644,33.500088308962404,0.6759329152816586,2.7826437264543924,1.504760259369397,True,5,1.9641523414872062,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, ozone_mean, mean_annual_rsn",
Cuba,1999,Environmental heat and cold exposure,LM,0.0391356194475032,3.794681846691925,23.01181018373,0.06904660607099622,4.205935562789105,23.167394522459414,-0.02991098662349302,-0.4112537160971801,-0.15558433872941535,-43.31999547195334,-9.777936679193038,-0.6715659742341141,True,5,1.9641523414872062,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, ozone_mean, mean_annual_rsn",
Cuba,2000,Cardiovascular diseases,LM,239.7119529291215,5150.827241370117,596.31071941095,226.12477866987763,4806.704187683261,562.0524991053962,13.58717425924388,344.1230536868561,34.25822030555378,6.008706493453318,7.1592309459908074,6.095199355946582,True,12,2.044038726012027,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, mean_dry_area, evap_deficit, pm2.5_mean, mean_annual_rsn, mean_annual_net_solar","mean_soil_moisture, mean_annual_net_thermal, mean_sensible_heat"
Cuba,2000,Chronic respiratory diseases,LM,21.84482070037789,1007.6618792315256,2261.05128273659,23.161355846378363,1018.2381910014896,2226.2741257535176,-1.3165351460004722,-10.576311769963922,34.77715698307247,-5.684188588667329,-1.038687397843679,1.5621237555955332,True,12,2.044038726012027,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, mean_dry_area, evap_deficit, pm2.5_mean, mean_annual_rsn, mean_annual_net_solar","mean_soil_moisture, mean_annual_net_thermal, mean_sensible_heat"
Cuba,2000,Environmental heat and cold exposure,LM,0.0475657573075019,3.93231764110953,22.92995713553,0.06904660607099622,4.205935562789105,23.167394522459414,-0.02148084876349432,-0.2736179216795751,-0.23743738692941463,-31.110651175825982,-6.505518631819679,-1.0248773840288046,True,12,2.044038726012027,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, mean_dry_area, evap_deficit, pm2.5_mean, mean_annual_rsn, mean_annual_net_solar","mean_soil_moisture, mean_annual_net_thermal, mean_sensible_heat"
Cuba,2001,Cardiovascular diseases,LM,230.4429381002324,4961.599023429873,587.89309134758,226.12477866987763,4806.704187683261,562.0524991053962,4.318159430354768,154.89483574661244,25.84059224218379,1.9096356691890466,3.2224748954494906,4.597540671612271,True,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",
Cuba,2001,Chronic respiratory diseases,LM,22.359256502126502,1018.4763445967324,2262.18287541597,23.161355846378363,1018.2381910014896,2226.2741257535176,-0.8020993442518609,0.23815359524280666,35.908749662452465,-3.463093221191028,0.023388790299504518,1.612952746791619,True,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",
Cuba,2001,Environmental heat and cold exposure,LM,0.0440364649267183,3.8055748005641146,22.96224054882,0.06904660607099622,4.205935562789105,23.167394522459414,-0.025010141144277923,-0.40036076222499073,-0.20515397363941545,-36.22211512983215,-9.518946646902437,-0.8855288989900477,True,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",
Cuba,2002,Cardiovascular diseases,LM,220.55964145946143,4749.836606317694,578.5862586885,226.12477866987763,4806.704187683261,562.0524991053962,-5.5651372104161965,-56.867581365567275,16.5337595831038,-2.4610912802885743,-1.183088851427247,2.941675307808459,True,7,2.2583846712597273,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_year_precip, max_runoff, pm2.5_mean, mean_annual_rsn",
Cuba,2002,Chronic respiratory diseases,LM,20.703764042836536,980.014932246091,2262.69992986924,23.161355846378363,1018.2381910014896,2226.2741257535176,-2.4575918035418276,-38.22325875539855,36.42580411572226,-10.61074239281251,-3.7538622193893563,1.6361778495446229,True,7,2.2583846712597273,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_year_precip, max_runoff, pm2.5_mean, mean_annual_rsn",
Cuba,2002,Environmental heat and cold exposure,LM,0.0415408754615675,3.729820791223535,23.04324034672,0.06904660607099622,4.205935562789105,23.167394522459414,-0.027505730609428722,-0.47611477156557047,-0.12415417573941312,-39.83647013894692,-11.320068138415365,-0.5359004683027823,True,7,2.2583846712597273,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_year_precip, max_runoff, pm2.5_mean, mean_annual_rsn",
Cuba,2003,Cardiovascular diseases,LM,217.0928903518109,4650.814315188696,568.95215201559,226.12477866987763,4806.704187683261,562.0524991053962,-9.031888318066734,-155.88987249456477,6.8996529101937085,-3.9942054874280277,-3.243175914465847,1.2275815731049502,True,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",
Cuba,2003,Chronic respiratory diseases,LM,22.29094288969592,1012.4251124281992,2263.02096428399,23.161355846378363,1018.2381910014896,2226.2741257535176,-0.8704129566824435,-5.8130785732903405,36.74683853047236,-3.758039738500654,-0.5708957515699622,1.6505981049406846,True,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",
Cuba,2003,Environmental heat and cold exposure,LM,0.0404083354176005,3.669626950176402,23.14638559255,0.06904660607099622,4.205935562789105,23.167394522459414,-0.02863827065339572,-0.5363086126127032,-0.02100892990941361,-41.476724611125434,-12.75123226702641,-0.09068317928046117,True,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",
Cuba,2004,Cardiovascular diseases,LM,216.6187938545845,4624.910047061671,559.81122774684,226.12477866987763,4806.704187683261,562.0524991053962,-9.505984815293118,-181.79414062158958,-2.2412713585562187,-4.20386694072613,-3.782095455081684,-0.39876548225007263,True,13,2.904450709079775,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, mean_dry_area, evap_deficit, mean_annual_wind_speed, annual_total_evap, mean_annual_rsn, mean_latent_heat","mean_soil_moisture, mean_annual_net_thermal, mean_sensible_heat"
Cuba,2004,Chronic respiratory diseases,LM,23.138633279985,1028.0274963285833,2263.59752772406,23.161355846378363,1018.2381910014896,2226.2741257535176,-0.022722566393362342,9.789305327093757,37.32340197054236,-0.0981055105066976,0.9613964015104828,1.67649623821189,True,13,2.904450709079775,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, mean_dry_area, evap_deficit, mean_annual_wind_speed, annual_total_evap, mean_annual_rsn, mean_latent_heat","mean_soil_moisture, mean_annual_net_thermal, mean_sensible_heat"
Cuba,2004,Environmental heat and cold exposure,LM,0.0447867603920025,3.7664860504916655,23.23866157892,0.06904660607099622,4.205935562789105,23.167394522459414,-0.024259845678993718,-0.4394495122974398,0.0712670564605844,-35.13546437611845,-10.44831775801209,0.3076179170320392,True,13,2.904450709079775,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, mean_dry_area, evap_deficit, mean_annual_wind_speed, annual_total_evap, mean_annual_rsn, mean_latent_heat","mean_soil_moisture, mean_annual_net_thermal, mean_sensible_heat"
Cuba,2005,Cardiovascular diseases,LM,217.92542739735043,4639.415239188185,551.7625234720899,226.12477866987763,4806.704187683261,562.0524991053962,-8.199351272527196,-167.2889484950756,-10.289975633306312,-3.6260295403085965,-3.4803254363715204,-1.8307854959607133,True,9,2.154142617403324,"anomaly_cold_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, extreme_rain_days, runoff_days, pressure_variability, mean_annual_rsn",min_monthly_soil_moisture
Cuba,2005,Chronic respiratory diseases,LM,23.05497568302014,1027.464011904152,2264.87563158882,23.161355846378363,1018.2381910014896,2226.2741257535176,-0.10638016335822442,9.225820902662349,38.601505835302305,-0.45930024159124777,0.9060572451705313,1.7339062332333857,True,9,2.154142617403324,"anomaly_cold_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, extreme_rain_days, runoff_days, pressure_variability, mean_annual_rsn",min_monthly_soil_moisture
Cuba,2005,Environmental heat and cold exposure,LM,0.0492829136748307,3.880866351460557,23.29234853372,0.06904660607099622,4.205935562789105,23.167394522459414,-0.019763692396165516,-0.3250692113285485,0.12495401126058425,-28.623698572300242,-7.728820531738806,0.5393528872633854,True,9,2.154142617403324,"anomaly_cold_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, extreme_rain_days, runoff_days, pressure_variability, mean_annual_rsn",min_monthly_soil_moisture
Cuba,2006,Cardiovascular diseases,LM,210.4155624256099,4507.444597591579,544.0433285999001,226.12477866987763,4806.704187683261,562.0524991053962,-15.709216244267736,-299.2595900916822,-18.009170505496172,-6.947144995198344,-6.225879072369535,-3.204179419922673,True,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",
Cuba,2006,Chronic respiratory diseases,LM,21.84650728456408,998.1156308645002,2269.88242968456,23.161355846378363,1018.2381910014896,2226.2741257535176,-1.3148485618142836,-20.122560136989364,43.60830393104243,-5.676906699828976,-1.97621345524251,1.9588020822135959,True,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",
Cuba,2006,Environmental heat and cold exposure,LM,0.0476254731119604,3.8214621568667977,23.32350701301,0.06904660607099622,4.205935562789105,23.167394522459414,-0.02142113295903582,-0.3844734059223076,0.15611249055058707,-31.02416494883157,-9.141210087092956,0.6738456946431558,True,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",
Cuba,2007,Cardiovascular diseases,LM,206.3026363234668,4414.36920101798,535.99455076464,226.12477866987763,4806.704187683261,562.0524991053962,-19.82214234641083,-392.33498666528067,-26.057948340756184,-8.766019568049826,-8.162245300441063,-4.63621252146942,True,10,2.9699311552120697,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, runoff_days, no2_mean, mean_annual_rsn, mean_sensible_heat","annual_total_evap, mean_latent_heat"
Cuba,2007,Chronic respiratory diseases,LM,22.78432770358799,1016.4398953685438,2279.18312727446,23.161355846378363,1018.2381910014896,2226.2741257535176,-0.37702814279037256,-1.7982956329457238,52.909001520942184,-1.6278327801320265,-0.17660854295565243,2.3765717307177656,True,10,2.9699311552120697,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, runoff_days, no2_mean, mean_annual_rsn, mean_sensible_heat","annual_total_evap, mean_latent_heat"
Cuba,2007,Environmental heat and cold exposure,LM,0.0519029375374428,3.893443890787226,23.35767057632,0.06904660607099622,4.205935562789105,23.167394522459414,-0.017143668533553418,-0.3124916720018791,0.1902760538605861,-24.82912558500801,-7.429777925429147,0.8213096801892192,True,10,2.9699311552120697,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, runoff_days, no2_mean, mean_annual_rsn, mean_sensible_heat","annual_total_evap, mean_latent_heat"
